,team,adjoe,adjde,TO%,FTR Def,3pD%,2p%,Adj_OtoD_Margin,gilgo_score,date
1,Purdue,126.1832793041594,92.1103557732139,16.6,22.9,30.7,54.4,34.0729235309455,15.030533353876757,2024-01-31
0,Houston,117.84916418396556,82.77052518709174,14.099999999999998,38.9,28.3,48.3,35.07863899687382,14.577019788093027,2024-01-31
2,Connecticut,124.3835754489768,95.32279397012675,15.4,35.099999999999994,33.1,59.6,29.060781478850046,10.998026702098532,2024-01-31
3,Auburn,119.64709921095448,91.7429269649017,14.8,36.3,29.4,55.1,27.90417224605278,10.442095070092195,2024-01-31
4,Arizona,120.7841239837464,94.5471847586272,16.400000000000002,26.200000000000003,34.7,54.5,26.2369392251192,9.658632927322714,2024-01-31
5,Alabama,126.13600013928072,99.07426466769417,17.299999999999997,35.099999999999994,31.6,57.5,27.06173547158656,9.516408637667798,2024-01-31
8,BYU,120.63972034925312,95.4580127581547,16.0,29.3,29.8,60.0,25.18170759109843,9.34929163057004,2024-01-31
10,Illinois,121.6304517760598,97.53153645448997,15.7,23.3,31.5,53.9,24.098915321569834,8.981188346157598,2024-01-31
9,North Carolina,116.179798677038,92.50861274319098,14.7,28.2,29.8,50.3,23.671185933847013,8.458123419646679,2024-01-31
6,Tennessee,115.80746791091156,91.38296211900456,15.1,36.9,30.1,52.2,24.424505791906995,8.069998533063265,2024-01-31
7,Iowa St.,115.26656801252582,90.97684095786218,15.9,34.0,33.3,54.4,24.289727054663643,7.934533503344822,2024-01-31
17,Creighton,115.11929170865434,94.8703545647044,15.6,15.4,30.2,59.8,20.248937143949945,7.669151657809466,2024-01-31
11,Marquette,116.42428501512924,94.34472205411308,14.7,27.0,33.4,57.4,22.079562961016165,7.52443340621986,2024-01-31
12,Wisconsin,121.79066363728292,98.69623841836696,14.9,30.1,36.2,53.8,23.09442521891596,7.4880493835387325,2024-01-31
13,Kansas,117.91327030907593,95.65647621416092,16.5,27.4,32.9,56.3,22.25679409491501,7.299744397898156,2024-01-31
14,Michigan St.,116.95192057962282,94.96935735968871,14.8,32.0,31.4,52.5,21.982563219934107,6.993963564159805,2024-01-31
19,Dayton,119.06679091727896,98.8059763347523,15.6,21.8,30.8,53.1,20.260814582526663,6.828996895341264,2024-01-31
20,Duke,118.96934639686768,98.88726808890247,13.7,27.800000000000004,33.7,53.8,20.082078307965205,6.267167767858775,2024-01-31
22,Kentucky,120.29672066310609,100.51489240415646,13.1,31.5,31.6,54.5,19.78182825894963,6.027865237959274,2024-01-31
16,New Mexico,114.8760277346166,94.27312092866308,14.4,35.3,31.4,53.8,20.602906805953523,5.950023151631648,2024-01-31
23,Gonzaga,116.28791949977072,97.4249607505194,15.0,25.8,32.4,57.8,18.86295874925132,5.716104837043304,2024-01-31
21,Baylor,120.33848592139204,100.3931067228783,16.5,31.3,31.2,53.6,19.945379198513734,5.5801313110933775,2024-01-31
15,Saint Mary's,112.51691838446824,92.0398662426034,16.900000000000002,34.300000000000004,32.3,52.3,20.477052141864846,5.429751806537555,2024-01-31
30,Texas Tech,119.75061938231916,101.12713247983052,15.8,24.2,34.2,53.0,18.623486902488636,5.297227010518068,2024-01-31
29,Indiana St.,120.53474018730245,101.782459522363,16.900000000000002,25.8,34.2,60.8,18.75228066493945,5.275391205613062,2024-01-31
18,St. John's,115.49691118214764,95.6395475362822,16.900000000000002,33.2,31.3,49.8,19.857363645865448,5.159591823977923,2024-01-31
24,Oklahoma,112.76758223335776,94.50065301586322,18.0,30.4,28.1,55.7,18.266929217494535,4.699426822671667,2024-01-31
31,Florida,119.27356279871826,100.73277296401544,17.2,31.4,33.0,52.6,18.54078983470282,4.422381799168721,2024-01-31
25,SMU,112.525155844498,94.53630982359432,18.1,32.2,27.4,51.4,17.98884602090368,4.271696072751244,2024-01-31
32,Clemson,117.64607574866416,99.79375016244354,15.1,33.0,34.0,55.2,17.852325586220616,4.203618607594574,2024-01-31
27,Texas,117.60241248964988,99.2757267029616,17.4,32.5,34.1,53.8,18.326685786688273,4.1033283298798455,2024-01-31
28,Colorado,115.87861582211148,97.83563167039564,18.3,29.6,33.6,54.2,18.042984151715842,4.102220332546662,2024-01-31
26,Mississippi St.,112.85845928900878,95.03564330804984,18.7,32.9,28.5,53.9,17.822815980958936,3.9911677483849495,2024-01-31
33,San Diego St.,112.51744655558342,95.44428860852028,15.6,32.4,29.8,52.5,17.073157947063137,3.9554263477085128,2024-01-31
35,Utah,115.10547897419238,98.47857079294816,16.400000000000002,24.3,35.5,54.1,16.626908181244218,3.898163990558973,2024-01-31
36,Utah St.,114.2165641829927,98.1790455892846,16.0,31.3,28.0,58.1,16.0375185937081,3.6713363421619403,2024-01-31
34,TCU,116.9101371727034,99.47082724866188,17.7,33.5,32.0,54.4,17.439309924041524,3.6041290536653294,2024-01-31
52,Miami FL,115.37275878264734,100.87152195245616,17.599999999999998,20.4,29.9,54.9,14.501236830191175,3.2365544664166173,2024-01-31
54,Butler,114.38341959199737,100.2166912910324,14.4,22.2,31.4,52.1,14.166728300964962,3.197804263588628,2024-01-31
40,Colorado St.,116.15635122516916,100.71943856013716,14.9,28.9,34.6,58.3,15.436912665031997,3.1921667256695194,2024-01-31
48,Florida Atlantic,117.27845131368316,102.26611526874954,16.3,25.5,34.4,56.3,15.012336044933619,2.9718749874095076,2024-01-31
45,Mississippi,117.13897261387206,101.9251257937806,15.0,29.7,31.9,49.5,15.213846820091462,2.916496560255792,2024-01-31
37,Cincinnati,110.02143894329004,94.90679790307443,16.400000000000002,26.9,32.5,51.2,15.114641040215602,2.8855810345315174,2024-01-31
43,Wake Forest,114.67672978965084,99.5663074434376,15.7,29.9,32.9,52.7,15.110422346213241,2.733107631190076,2024-01-31
53,Nebraska,116.70866496963848,102.10484748057785,16.400000000000002,25.0,33.2,52.1,14.603817489060631,2.722628668326985,2024-01-31
38,South Carolina,113.0021385584831,97.63056557609256,16.1,31.4,32.2,50.5,15.371572982390532,2.6749595192582234,2024-01-31
41,Villanova,112.40749434982618,97.56352296865138,15.0,28.9,33.7,50.9,14.843971381174796,2.6636725425166254,2024-01-31
49,Ohio St.,115.57203009359222,100.91250558446232,15.4,26.0,35.8,51.0,14.659524509129895,2.5901099505692358,2024-01-31
57,Iowa,116.27641729519551,102.27778783875095,13.3,30.1,33.3,53.2,13.998629456444561,2.422413968431182,2024-01-31
42,Washington St.,112.20627872561744,97.4002046084075,15.2,33.300000000000004,32.4,53.7,14.806074117209931,2.3835552114980585,2024-01-31
55,Drake,114.10303198703662,100.18032631102152,14.000000000000002,30.8,33.1,57.7,13.922705676015099,2.3440504623692098,2024-01-31
39,Northwestern,115.80017423116075,100.2970111695612,13.4,38.9,35.9,52.7,15.503163061599551,2.277579467575726,2024-01-31
46,Xavier,113.2772366058052,98.65892071422552,16.6,29.4,33.8,47.8,14.618315891579684,2.1094726938636077,2024-01-31
44,Boise St.,110.17456077779497,95.67479906969756,17.7,33.6,28.8,49.6,14.49976170809741,1.9136546419394183,2024-01-31
50,Providence,106.59473781931464,93.1251691481607,18.4,26.6,32.1,56.5,13.46956867115395,1.7651368894039097,2024-01-31
62,Richmond,106.66693958632018,95.0963968504852,12.5,25.3,29.8,51.6,11.570542735834977,1.7564810688593364,2024-01-31
56,Virginia Tech,112.0481230931627,98.38892648889664,17.5,28.1,33.0,54.1,13.659196604266057,1.7477599286022947,2024-01-31
51,Seton Hall,112.82359468255945,98.60906498063837,19.4,28.1,33.8,50.6,14.21452970192108,1.5983131181718588,2024-01-31
61,Virginia,104.09140093296888,92.31231306164102,13.900000000000002,25.2,31.4,48.5,11.77908787132786,1.4368436015099941,2024-01-31
74,Princeton,114.51902953267192,103.5541543026401,13.5,22.5,33.3,57.9,10.964875230031822,1.3898238903194102,2024-01-31
60,Texas A&M,112.64399429490972,99.88413293716906,14.499999999999998,31.8,34.0,47.1,12.759861357740661,1.067215428221804,2024-01-31
59,Oregon,114.6747723632206,101.49391744191172,15.1,35.099999999999994,35.1,52.7,13.180854921308878,0.9946715019984147,2024-01-31
58,Bradley,113.67773035759656,100.25102990783552,18.1,34.2,33.1,55.1,13.426700449761043,0.9567872743542356,2024-01-31
47,North Texas,109.1282058168871,95.09875420182163,19.4,36.3,30.7,47.9,14.029451615065469,0.8857154851899356,2024-01-31
63,Nevada,110.06598596683745,98.130858544492,14.4,33.2,32.1,52.3,11.935127422345445,0.7580277276307212,2024-01-31
67,Georgia,110.4491318074016,99.04526112365492,15.8,28.7,31.6,48.9,11.403870683746675,0.5575111170854703,2024-01-31
64,Washington,114.55349629518912,102.13401665733846,16.3,35.4,34.0,54.1,12.419479637850657,0.43058257908889996,2024-01-31
73,Pittsburgh,109.32679194272497,98.81969125548528,14.3,29.2,30.3,50.5,10.507100687239685,0.3677314192162078,2024-01-31
84,Appalachian St.,105.77745884578114,96.67174475534064,15.4,22.3,30.8,55.1,9.1057140904405,0.0712355951687047,2024-01-31
71,Syracuse,105.96341085697738,95.68776143297951,16.900000000000002,26.0,31.7,49.7,10.275649423997862,-0.04705385136130458,2024-01-31
75,Saint Joseph's,112.20919113759793,101.68146374333,16.400000000000002,30.6,31.6,52.8,10.527727394267927,-0.13838628949656528,2024-01-31
72,St. Bonaventure,110.22478825992512,99.62016010729216,16.2,34.1,32.0,51.4,10.604628152632955,-0.45912682689389817,2024-01-31
86,Boston College,114.24728522574536,104.4475389532895,15.0,28.4,35.4,52.1,9.799746272455863,-0.4665547738019231,2024-01-31
85,Yale,110.22889539311856,100.76364327300716,14.6,29.3,34.5,50.2,9.465252120111401,-0.672546206732046,2024-01-31
