,team,adjoe,adjde,TO%,FTR Def,3pD%,2p%,Adj_OtoD_Margin,gilgo_score,date
1,Purdue,127.10315778043535,93.75646669767858,16.7,22.9,30.9,54.9,33.34669108275678,14.569731560481635,2024-01-18
0,Houston,118.94577196926863,84.25071211407078,14.3,39.8,28.4,50.0,34.695059855197854,14.26828651167069,2024-01-18
2,Arizona,120.68080008748674,91.36959702486128,16.5,24.3,33.3,54.1,29.311203062625466,11.794783868201533,2024-01-18
3,Auburn,122.55550769179752,94.4326617994389,14.2,37.5,29.3,55.2,28.12284589235861,10.575085994338755,2024-01-18
4,Alabama,128.33541749035794,99.9048846797936,16.6,35.2,31.5,57.8,28.430532810564344,10.476625014444249,2024-01-18
6,BYU,118.99736014725084,94.28273257644366,15.2,28.7,27.2,58.9,24.71462757080718,9.42987281819238,2024-01-18
8,North Carolina,118.40869751673924,94.15650462967768,14.3,26.8,29.5,50.7,24.252192887061554,9.04663766110755,2024-01-18
7,Connecticut,123.556423876258,97.93042569623049,15.6,35.7,33.3,59.9,25.62599818002751,8.806108889816782,2024-01-18
14,Creighton,115.53569439956776,94.64420788449344,16.400000000000002,14.099999999999998,30.0,60.6,20.89148651507432,8.088256774195333,2024-01-18
5,Tennessee,117.57591558348456,92.78226347457068,15.9,37.7,30.3,52.3,24.793652108913875,8.072977786437463,2024-01-18
11,Illinois,120.1066419141314,97.3601832196998,16.7,23.4,31.4,54.8,22.746458694431595,8.013839803603274,2024-01-18
10,Michigan St.,118.66520210017828,95.58623396233894,15.7,30.2,30.3,53.5,23.07896813783934,7.7978705640819985,2024-01-18
16,Duke,120.78778335949627,99.32730704410017,13.3,26.6,33.6,54.4,21.460476315396107,7.313390552391624,2024-01-18
18,Kentucky,122.59867112171963,101.31294519334328,12.9,30.5,31.4,56.2,21.28572592837635,7.139342816309576,2024-01-18
9,Iowa St.,114.13299793062583,91.7255158337411,15.4,32.300000000000004,33.2,55.1,22.407482096884735,7.058314079099688,2024-01-18
12,Marquette,115.77025736083051,94.57821167291718,14.4,27.1,33.6,56.7,21.192045687913335,6.987097869627135,2024-01-18
13,Kansas,116.24042712756464,95.13539779439184,17.0,25.3,31.7,56.1,21.10502933317281,6.799517893235413,2024-01-18
17,Wisconsin,121.02793972350824,99.67983042102836,15.1,30.7,35.2,53.3,21.348109302479884,6.398096674512729,2024-01-18
21,Indiana St.,120.75905766294512,100.74222158468496,17.0,27.6,32.5,60.7,20.01683607826017,5.994670007738703,2024-01-18
20,Utah,118.25962597117122,98.59397040971928,16.1,24.4,34.2,53.7,19.665655561451942,5.884849892485684,2024-01-18
19,Baylor,120.22433896201488,100.09156896785018,16.3,31.2,29.7,53.4,20.132769994164704,5.851389696440471,2024-01-18
28,Dayton,120.6188947716293,101.84807588298202,16.8,19.8,32.2,54.1,18.770818888647284,5.823499522074843,2024-01-18
26,Gonzaga,115.89288309805134,97.77755885767952,16.3,27.200000000000003,32.4,56.3,18.11532424037182,4.865747786626809,2024-01-18
32,Florida Atlantic,119.5723593707142,101.61470828252072,16.6,25.6,33.2,57.3,17.957651088193472,4.834767163798018,2024-01-18
33,Texas Tech,117.72803625397788,100.21964270702831,16.1,22.7,32.7,52.9,17.508393546949563,4.823870063639233,2024-01-18
22,San Diego St.,113.99843732224232,95.55510870897442,15.7,32.5,28.8,51.7,18.44332861326791,4.821080454093423,2024-01-18
15,Saint Mary's,112.81298981381477,92.73139604489556,17.5,36.5,33.7,52.1,20.081593768919205,4.764022199040716,2024-01-18
24,Oklahoma,113.84369201099813,95.6663797465485,18.9,28.7,27.8,57.6,18.177312264449625,4.733510481314269,2024-01-18
34,Clemson,120.92150018198618,102.96804311674956,14.7,30.4,35.1,55.8,17.95345706523662,4.505608809794339,2024-01-18
23,St. John's,116.73252931225552,97.86267359554928,16.7,34.5,32.4,49.5,18.86985571670624,4.372261987190806,2024-01-18
29,TCU,117.12024578771047,99.0088413573002,17.2,32.5,30.6,54.2,18.111404430410275,4.297606702550268,2024-01-18
37,Colorado St.,118.0989214880474,101.02626326753465,15.0,28.9,34.7,59.3,17.07265822051275,4.1951715145127775,2024-01-18
27,Xavier,114.2018182512456,96.42618889815824,17.2,29.5,30.6,48.1,17.775629353087353,4.190283905383285,2024-01-18
35,Ohio St.,116.4479429287034,99.25464596438,16.1,26.9,32.7,50.1,17.193296964323395,4.154961148237269,2024-01-18
36,Villanova,114.39078090396656,97.51344713419904,15.1,26.700000000000003,33.9,50.1,16.877333769767517,4.052923599558184,2024-01-18
25,Mississippi St.,113.4063927778214,95.50605583838554,18.5,34.0,27.9,54.0,17.90033693943586,4.020205533055874,2024-01-18
30,New Mexico,113.45969424726349,95.95982853977324,14.4,37.2,31.3,52.7,17.499865707490244,3.854518081569048,2024-01-18
31,SMU,110.61739786881772,93.75516334973688,18.2,32.5,26.1,51.3,16.862234519080843,3.640613056639314,2024-01-18
39,Cincinnati,111.20535349725132,95.7100859178596,16.1,25.9,31.6,51.3,15.495267579391722,3.3366632234289506,2024-01-18
49,Miami FL,116.18690794017428,102.12851101991944,17.599999999999998,19.9,28.8,55.0,14.058396920254836,3.10417212135545,2024-01-18
38,Florida,117.85607521206605,101.05303623418928,17.5,32.9,33.8,52.4,16.803038977876767,3.101703776504829,2024-01-18
45,Utah St.,115.42983951947944,100.58606338905932,15.7,32.1,28.1,57.5,14.843776130420125,2.8927534395562757,2024-01-18
48,Nebraska,117.75903379207644,103.22162167264952,15.6,25.2,32.6,53.0,14.537412119426918,2.87282139285042,2024-01-18
50,Butler,115.61209167482548,101.7559610509677,14.8,23.1,31.6,51.9,13.85613062385778,2.8349896805532455,2024-01-18
58,Princeton,118.88562222425284,105.42156851724256,13.3,24.5,33.9,58.8,13.46405370701028,2.7399227612762704,2024-01-18
41,Nevada,110.77413846053769,96.22598495575154,14.2,32.5,30.1,52.4,14.548153504786143,2.614023637919546,2024-01-18
40,Colorado,115.06757536353646,99.22237619388372,19.2,29.2,34.8,54.8,15.845199169652744,2.569771493488175,2024-01-18
51,Iowa,117.12769704977202,103.19635662673184,13.4,29.0,32.4,54.1,13.931340423040183,2.56641765805451,2024-01-18
47,Wake Forest,115.6285908365056,101.0644143112754,16.3,30.1,33.4,53.3,14.564176525230195,2.2583976803904173,2024-01-18
43,Providence,107.52825691847536,93.60474800517352,18.0,26.5,32.0,55.5,13.923508913301845,2.0965904371141235,2024-01-18
55,Mississippi,116.58265862190888,103.21306955904058,14.6,29.3,31.4,49.6,13.3695890628683,1.9390993283496627,2024-01-18
46,Texas,114.93562580061698,100.25745726039447,18.1,33.0,33.4,54.4,14.6781685402225,1.7873828095357254,2024-01-18
44,Boise St.,109.374687130672,95.23102339471716,17.9,33.4,29.2,50.1,14.143663735954846,1.664534878932456,2024-01-18
65,Richmond,108.11077126099389,96.84081161159916,12.5,25.6,29.6,53.0,11.269959649394721,1.6030753861307785,2024-01-18
52,Texas A&M,115.71062228789803,102.027565980106,14.8,34.0,34.1,47.8,13.683056307792029,1.387264347753136,2024-01-18
54,Oregon,115.54218153835996,102.14725327164436,15.0,34.9,33.7,53.4,13.394928266715596,1.2937562426965123,2024-01-18
64,Drake,115.08791064805628,102.9245810986954,13.900000000000002,33.300000000000004,33.8,58.1,12.163329549360881,1.009881025110137,2024-01-18
53,Kansas St.,108.26956555863688,95.4953974050887,20.9,24.9,31.3,51.9,12.774168153548189,1.0058925736643953,2024-01-18
60,Saint Joseph's,112.6285787080374,100.27231393343509,16.0,32.4,30.6,53.1,12.356264774602309,0.9649215125074089,2024-01-18
42,North Texas,109.3085750847072,95.09448188793296,19.9,37.0,29.7,48.3,14.214093196774243,0.9408968500322881,2024-01-18
57,Washington St.,111.88764820137644,99.09686654482536,16.1,34.7,31.7,53.7,12.790781656551076,0.9281268104961555,2024-01-18
56,Northwestern,114.4680139569284,101.35645100390568,14.2,37.4,35.2,52.8,13.111562953022727,0.8835534013438633,2024-01-18
59,Seton Hall,115.1018189879846,102.0697265362832,19.7,27.800000000000004,34.2,51.9,13.032092451701402,0.8616763955378555,2024-01-18
73,UNLV,116.40745731824848,104.6819153336208,14.7,29.4,34.3,53.3,11.725541984627682,0.7890806106228863,2024-01-18
75,Virginia,104.89785974400858,94.62515864866872,13.1,24.6,31.4,48.6,10.272701095339869,0.7114476681573201,2024-01-18
68,Georgia,109.85116492719108,98.48310141800852,15.7,29.0,29.2,47.2,11.368063509182562,0.6654187406013632,2024-01-18
71,Memphis,113.7809582449045,102.10508435523616,17.7,26.700000000000003,32.6,53.5,11.675873889668338,0.6492330726976858,2024-01-18
62,St. Bonaventure,113.19711906860364,101.05402488989758,16.1,34.7,30.6,53.1,12.143094178706065,0.6030374490106984,2024-01-18
63,Virginia Tech,110.2561966343386,98.4360452323288,18.0,29.2,31.9,53.1,11.820151402009799,0.49709235522597695,2024-01-18
61,Washington,114.38892040199808,102.00918103999612,17.0,34.9,31.9,52.9,12.379739362001956,0.46749101082119293,2024-01-18
74,Michigan,115.8871701620323,104.24022326341654,18.2,29.2,33.9,53.2,11.646946898615766,0.20083760815561869,2024-01-18
67,South Carolina,112.09575414044708,100.4698699009996,16.2,32.6,33.3,51.3,11.625884239447487,0.19708938606296633,2024-01-18
80,Pittsburgh,109.07384437198226,99.2825487704484,14.499999999999998,28.9,29.4,50.6,9.79129560153386,0.0005403169356557047,2024-01-18
76,North Carolina St.,111.33811450912197,100.47589169875576,13.4,35.099999999999994,34.0,51.2,10.862222810366205,-0.09109408567661426,2024-01-18
86,Appalachian St.,106.01251614155268,97.5059514772843,15.5,22.2,31.1,55.5,8.506564664268382,-0.31369555479628763,2024-01-18
84,Boston College,114.98362937409432,105.24004154249096,14.000000000000002,27.800000000000004,36.0,51.9,9.743587831603364,-0.3307114227219481,2024-01-18
78,Syracuse,106.27834334190744,96.37009195124377,17.299999999999997,27.0,30.4,49.5,9.908251390663679,-0.3338666516951556,2024-01-18
82,Stanford,112.59317447964484,102.72201269124824,17.5,24.1,35.4,54.3,9.871161788396606,-0.37494130907807066,2024-01-18
69,Bradley,111.2743533143152,99.78894081366498,18.9,35.9,31.2,54.2,11.485412500650227,-0.39574837460336076,2024-01-18
83,James Madison,110.9817354152271,101.25964803400544,15.0,35.2,28.2,54.7,9.72208738122167,-0.4957266974547818,2024-01-18
70,San Francisco,108.66528968438423,97.48792985924956,18.8,37.5,30.7,57.9,11.177359825134673,-0.5654605066678504,2024-01-18
66,Samford,115.41172861624744,103.38849805564293,19.2,38.9,34.0,54.0,12.023230560604517,-0.6285793580312442,2024-01-18
81,Grand Canyon,111.9931546348796,102.04801583911714,18.1,32.0,31.9,55.5,9.94513879576246,-0.8532653345848997,2024-01-18
77,USC,112.27891994543737,101.54168308930645,18.8,31.1,36.0,50.6,10.73723685613092,-0.8785355177601397,2024-01-18
87,Southern Illinois,112.52413469093683,103.76547675545392,16.5,33.1,27.4,52.9,8.758657935482915,-1.129068659355421,2024-01-18
72,UCF,104.51883916735228,93.95403434848936,18.3,36.6,32.4,49.0,10.564804818862925,-1.1739690604936162,2024-01-18
88,Indiana,109.11784714182434,100.78692165508164,17.4,29.7,33.0,52.9,8.3309254867427,-1.6712854530869532,2024-01-18
99,McNeese St.,112.10865592086004,104.62933009008071,13.8,28.6,33.9,48.7,7.479325830779331,-1.6811112432246083,2024-01-18
79,Florida St.,108.95890811392306,98.86051617495784,16.6,41.4,33.5,49.3,10.098391938965221,-1.7006809172312158,2024-01-18
93,Minnesota,109.660613556911,101.94459837095704,17.9,27.6,33.0,57.9,7.716015185953964,-1.7840307365680828,2024-01-18
100,College of Charleston,111.7977031800057,104.38511512775064,15.8,27.800000000000004,32.9,52.4,7.41258805225506,-1.792021288124414,2024-01-18
98,Yale,110.51995329734264,103.00265031472983,14.8,28.5,35.6,50.1,7.517302982612804,-1.9105951806061905,2024-01-18
90,Northern Iowa,111.29775981402656,102.99015473382102,15.9,32.4,36.4,53.3,8.307605080205548,-1.9459609010746162,2024-01-18
85,UC Irvine,107.4525934262486,98.59634947102244,18.3,35.4,32.2,50.8,8.856243955226162,-2.033991187312041,2024-01-18
102,Charlotte,109.47483012266598,102.40580639865648,15.5,30.4,31.9,52.8,7.069023724009497,-2.1022955283542073,2024-01-18
89,LSU,107.88663389957104,99.67090027118226,18.9,31.9,33.1,53.4,8.215733628388776,-2.192252486682847,2024-01-18
97,Penn St.,110.4174840026124,102.86460484000182,15.3,34.0,33.1,53.0,7.55287916261058,-2.2001437108075472,2024-01-18
106,Arizona St.,104.30270798460478,98.09428536274672,15.2,25.5,32.0,48.6,6.2084226218580625,-2.252712200666582,2024-01-18
92,Western Carolina,108.4844454626159,100.74291658256512,15.2,33.900000000000006,34.7,50.6,7.7415288800507795,-2.258917383169025,2024-01-18
91,Maryland,104.96257599936038,97.1500640390986,17.4,32.300000000000004,33.2,50.2,7.812511960261787,-2.3276177042403106,2024-01-18
107,UC San Diego,111.29987825590108,104.73835235431798,14.8,29.0,34.4,52.2,6.561525901583096,-2.381369200034312,2024-01-18
96,Rutgers,100.40422862388812,93.46422895308136,16.400000000000002,29.2,32.9,43.8,6.939999670806756,-2.57000020080788,2024-01-18
108,Drexel,106.7212363257296,100.44818490232558,18.1,26.9,30.2,51.3,6.273051423404027,-2.6063886317235445,2024-01-18
94,Massachusetts,113.4014408254626,105.49118679324056,15.1,41.8,32.9,52.8,7.910254032222042,-2.667845040344554,2024-01-18
109,St. Thomas,109.18806592243644,102.86458876017564,15.9,31.5,32.6,53.6,6.323477162260801,-2.7591289310209115,2024-01-18
112,Liberty,110.43379078294294,104.41251966649676,14.9,32.7,32.1,55.1,6.021271116446172,-2.8026746189678353,2024-01-18
104,George Mason,108.359275097319,101.44850725952452,17.4,31.6,34.6,51.5,6.910767837794481,-2.885231618945367,2024-01-18
95,Louisiana Tech,107.30613474622623,99.84560627535222,19.0,31.1,34.3,46.7,7.46052847087401,-2.891927632766855,2024-01-18
114,Cornell,114.73491735699469,108.65212860566382,18.4,28.8,34.1,63.5,6.082788751330867,-2.8964988616881717,2024-01-18
105,Arkansas,109.42031381146086,102.5267667371125,16.3,36.0,32.8,51.7,6.893547074348362,-2.9723362846474988,2024-01-18
101,Duquesne,109.0059226874807,101.87276435845736,17.1,35.7,34.7,49.7,7.133158329023345,-3.14452341929576,2024-01-18
110,Georgia Tech,110.23240623657507,103.85843012891952,17.8,34.2,30.7,50.6,6.373976107655551,-3.2379745743301145,2024-01-18
103,VCU,109.75582635998477,102.73834777646876,19.4,36.6,30.7,53.7,7.017478583516009,-3.2456380640552345,2024-01-18
122,Tulane,112.86573614150714,107.96185203458651,14.8,29.6,34.4,58.9,4.9038841069206285,-3.2476306947784175,2024-01-18
117,Hofstra,108.50707810003544,103.00281624719253,16.1,29.5,35.4,55.0,5.504261852842916,-3.2874502697658223,2024-01-18
126,Weber St.,110.91189774001477,106.735831158221,14.8,24.3,34.2,51.3,4.176066581793762,-3.408049385105807,2024-01-18
113,Oklahoma St.,106.31326809087312,100.60567724884716,19.9,28.2,32.3,52.7,5.707590842025965,-3.501269586364161,2024-01-18
121,Akron,108.31272828186997,103.41063976286006,17.7,27.500000000000004,33.0,55.5,4.902088519009908,-3.5295760034039567,2024-01-18
116,Missouri,111.0601447247234,105.25538170190175,15.9,37.1,33.6,53.5,5.804763022821646,-3.682144556078797,2024-01-18
119,UNC Wilmington,112.29814708775388,107.07033750918526,12.5,36.7,36.1,50.4,5.2278095785686105,-3.7184861570731482,2024-01-18
118,High Point,116.99205413383264,111.38648364238612,16.1,35.4,37.1,53.9,5.605570491446514,-3.946302000217627,2024-01-18
132,Murray St.,111.41213728770096,107.76606407790746,13.7,27.800000000000004,35.8,52.1,3.6460732097934994,-3.977795342025966,2024-01-18
111,Loyola Chicago,103.59432211142322,97.70808927169509,19.2,33.4,35.8,52.9,5.886232839728137,-4.034897967765836,2024-01-18
129,Delaware,108.21624180403349,104.54479330719288,15.7,28.3,32.6,53.0,3.671448496840611,-4.062066416927227,2024-01-18
115,Seattle,104.08324502709412,98.6179769754484,19.8,36.9,27.3,51.9,5.465268051645722,-4.06973648849611,2024-01-18
