,team,adjoe,adjde,TO%,FTR Def,3pD%,2p%,Adj_OtoD_Margin,gilgo_score,date
19,Clemson,117.6549223430316,97.4006344354531,14.8,32.1,33.1,54.6,20.2542879075785,5.857365623622883,2024-12-29
23,BYU,119.83586271874968,99.94261450385528,15.3,32.0,32.0,57.5,19.8932482148944,5.737481411085584,2024-12-29
26,Kentucky,122.7276431439721,102.6582905256516,14.2,33.5,33.2,54.7,20.069352618320508,5.7094550971755105,2024-12-29
21,Florida,120.54652075572648,100.18170996932986,15.7,34.8,32.6,51.8,20.364810786396617,5.477134579701936,2024-12-29
22,Colorado,118.30195973602164,98.62141501806737,18.1,27.3,32.1,54.0,19.680544717954277,5.463782277952108,2024-12-29
17,Michigan St.,113.32857028538112,93.48397053136604,15.0,32.4,32.6,50.5,19.84459975401508,5.462805849949198,2024-12-29
25,Nebraska,115.9836141763277,96.85674714763154,15.8,27.700000000000003,32.5,52.8,19.126867028696168,5.407038887504662,2024-12-29
20,Kansas,113.74546002431538,94.22103899083724,16.5,28.5,34.6,54.7,19.524421033478134,5.346146830421661,2024-12-29
18,Texas,116.6222581244444,96.52636797538912,16.900000000000002,34.0,33.5,53.1,20.09589014905528,5.15329299092372,2024-12-29
24,Wisconsin,118.82422470365498,99.13901127428466,14.9,33.800000000000004,36.9,52.2,19.68521342937032,4.958480191915896,2024-12-29
29,Pittsburgh,116.72503475026237,98.8458599962766,13.4,30.5,30.8,50.0,17.879174753985765,4.839346599931316,2024-12-29
28,New Mexico,113.89777159500932,95.98224888842935,14.000000000000002,33.4,30.7,51.1,17.915522706579964,4.530568851013777,2024-12-29
31,Texas Tech,116.8871982397538,99.3145960850826,16.5,27.200000000000003,32.2,51.6,17.572602154671202,4.376087314349432,2024-12-29
41,Indiana St.,119.60917726097524,102.69677067620712,16.2,25.9,34.7,62.4,16.91240658476812,4.269318016708553,2024-12-29
46,Dayton,116.73965436817748,100.60146147743428,16.0,21.9,32.0,53.4,16.1381928907432,4.150647663353349,2024-12-29
30,Villanova,110.43926261302192,93.79654915437264,14.7,26.0,32.8,50.5,16.642713458649283,4.142455209776062,2024-12-29
32,Texas A&M,117.70431193615424,100.02500544711413,14.099999999999998,31.9,33.8,46.8,17.679306489040115,4.13292695831447,2024-12-29
27,San Diego St.,111.9693653990596,94.14269845718876,16.2,33.1,31.0,51.5,17.82666694187084,4.1228168345412115,2024-12-29
34,Wake Forest,116.99526514742304,99.73942307364372,15.4,30.1,33.1,54.0,17.25584207377932,4.096513665005384,2024-12-29
39,Utah,114.17238255236582,97.87052385230038,16.1,26.0,33.6,53.6,16.301858700065438,3.728333807039916,2024-12-29
35,Nevada,115.01286580325848,98.0992603460189,15.2,34.2,31.6,52.5,16.913605457239584,3.612999328916146,2024-12-29
40,Ohio St.,115.0367597473151,98.68484924543247,15.5,29.9,34.6,50.5,16.351910501882628,3.3220154061484024,2024-12-29
33,Mississippi St.,112.26156183706246,95.50554708981412,18.9,31.8,29.8,53.4,16.756014747248344,3.2906689958214894,2024-12-29
37,Seton Hall,113.12569605824103,96.89594229324057,18.4,25.6,33.0,50.4,16.229753765000467,3.2873497966502834,2024-12-29
42,Colorado St.,112.78841797624423,96.84670529662444,15.4,31.7,33.0,57.0,15.941712679619798,3.243294734568076,2024-12-29
36,Northwestern,115.6607575022758,98.82715253586122,13.4,39.3,34.5,49.2,16.833604966414583,3.0587490295128945,2024-12-29
38,Washington St.,112.84476053263155,96.71768499754432,16.400000000000002,32.300000000000004,32.5,52.2,16.12707553508723,3.0282660764032094,2024-12-29
43,Boise St.,113.67431849995305,97.779499047193,16.400000000000002,33.1,30.5,50.8,15.894819452760046,2.9297898661836266,2024-12-29
47,N.C. State,114.2298406764904,99.10799502882796,13.8,31.5,33.6,50.2,15.12184564766244,2.778675845074087,2024-12-29
44,Cincinnati,111.30207281502322,95.74837234349762,17.299999999999997,29.1,33.6,50.8,15.553700471525602,2.6965072876306166,2024-12-29
50,Drake,114.77094774966508,100.09795044027156,13.8,31.3,33.3,54.8,14.672997309393523,2.685578358730049,2024-12-29
56,Butler,112.5810286858338,98.90591197936564,15.4,22.3,32.4,51.5,13.67511670646816,2.6225711909455764,2024-12-29
53,Iowa,119.50808073537344,104.64548617582086,13.2,32.9,35.8,52.9,14.862594559552576,2.4954326813270713,2024-12-29
54,Florida Atlantic,116.65163180355208,102.46745886798392,16.2,27.3,33.6,56.0,14.184172935568157,2.3701954906965748,2024-12-29
49,South Carolina,114.98026803517564,100.11409618189867,15.5,31.6,33.9,50.9,14.866171853276967,2.3247648304989497,2024-12-29
52,Virginia Tech,115.80033280274212,101.3130431285364,16.2,30.2,33.8,54.8,14.487289674205712,2.231946701265483,2024-12-29
48,Oklahoma,113.08768289047616,98.41073182040832,18.1,31.1,29.9,53.9,14.676951070067844,2.229290152741383,2024-12-29
45,TCU,113.99320861443012,98.15870241827628,18.0,35.4,33.0,50.8,15.83450619615384,2.209148779653841,2024-12-29
51,Oregon,114.20155865549768,99.67511839360574,14.7,32.300000000000004,34.9,52.6,14.526440261891935,2.1574785597540806,2024-12-29
57,Utah St.,114.85205946897892,101.29899370080702,15.5,30.6,29.7,56.7,13.553065768171905,2.1272701185848617,2024-12-29
61,Virginia,104.09579426828527,92.33498092737088,13.0,25.8,30.5,46.2,11.760813340914396,1.5237961379577816,2024-12-29
55,Providence,108.67178436007296,95.46586179542786,17.5,27.700000000000003,34.3,53.7,13.205922564645107,1.3926627644335163,2024-12-29
58,Washington,114.71196917943432,101.33392374085751,15.9,33.1,33.7,53.8,13.378045438576805,1.3125577175318504,2024-12-29
60,Xavier,111.70261137156731,99.03449661812752,16.400000000000002,29.7,33.4,48.1,12.668114753439795,0.9663999995982739,2024-12-29
70,Syracuse,112.33441685710554,100.8367482478176,15.9,26.6,34.7,51.9,11.497668609287942,0.6362778516656435,2024-12-29
59,Bradley,111.5760150233086,98.83013595077794,18.1,35.099999999999994,33.0,54.9,12.745879072530656,0.4593362342436995,2024-12-29
62,Grand Canyon,111.20213684084868,98.81752365080236,17.8,34.1,32.1,52.1,12.384613190046323,0.37086404592825617,2024-12-29
71,UNLV,112.15907203275115,100.91180426312108,16.2,29.6,32.5,52.3,11.24726776963007,0.3406333394743424,2024-12-29
79,Richmond,107.02105310320232,97.3974247394182,12.8,26.6,31.4,51.8,9.623628363784121,0.2749133019083132,2024-12-29
73,James Madison,111.8417577765902,100.699425434083,14.9,35.099999999999994,29.7,53.8,11.142332342507203,0.24977272892939473,2024-12-29
96,Princeton,114.71113804374345,105.71210167382948,12.0,25.1,33.2,56.5,8.999036369913966,0.16556218564751912,2024-12-29
75,Boston College,112.91044256290913,102.12946891842422,15.3,28.1,34.6,51.4,10.780973644484902,0.15264392313578945,2024-12-29
66,SMU,112.09973869387466,100.39210400697807,16.5,34.0,32.1,50.4,11.707634686896583,0.13465715900691588,2024-12-29
72,Georgia,109.66924409246694,98.68596009910948,16.1,29.3,33.1,49.0,10.98328399335746,0.07745323594804954,2024-12-29
64,San Francisco,109.90465952170553,98.2553073928076,16.8,37.9,34.3,56.6,11.649352128897931,-0.3059452013722628,2024-12-29
84,Miami FL,110.66828198377078,101.2178704563987,17.2,22.3,33.3,51.6,9.450411527372083,-0.3258989683030289,2024-12-29
74,Penn St.,110.2268248869115,99.57453166022188,15.7,36.3,30.3,50.5,10.652293226689622,-0.4427511317193311,2024-12-29
78,Mississippi,113.55734133080357,103.0095392479986,15.7,32.300000000000004,33.8,49.2,10.547802082804964,-0.45149072948897206,2024-12-29
76,Minnesota,113.81037900745112,103.1187896812948,17.7,29.6,35.9,54.6,10.691589326156318,-0.4533305110446464,2024-12-29
69,USC,110.549554608489,99.22664209044186,17.9,31.6,36.5,50.7,11.322912518047147,-0.45382336399124035,2024-12-29
67,Maryland,106.07139296360496,95.11474571828462,17.5,33.5,32.8,48.8,10.95664724532034,-0.5486951803545921,2024-12-29
63,North Texas,110.57843908940012,98.76569172888728,17.7,38.6,33.5,47.1,11.812747360512844,-0.6439241100871655,2024-12-29
68,Kansas St.,107.90603502751829,96.80151242313568,21.2,33.1,31.2,51.9,11.104522604382609,-0.8216912113266086,2024-12-29
86,McNeese St.,110.9830960504036,101.63251377492738,14.000000000000002,33.7,33.4,52.2,9.350582275476228,-0.9050948119595021,2024-12-29
99,Appalachian St.,106.61361546837202,99.28403311545304,15.2,20.7,32.1,53.9,7.329582352918976,-0.9690047647194246,2024-12-29
92,Yale,109.9077232490532,101.1259336674708,14.3,29.4,34.5,51.9,8.781789581582402,-0.997408355234735,2024-12-29
82,Indiana,109.99380552339288,100.18181415356094,17.5,31.6,34.3,53.4,9.811991369831944,-1.0512852644025141,2024-12-29
83,South Florida,110.51509220497056,101.01304727602763,15.6,34.599999999999994,31.5,49.5,9.502044928942922,-1.0946525933448172,2024-12-29
65,UCF,106.57130467577058,95.29783896599832,18.0,39.5,34.0,47.5,11.273465709772253,-1.135435917038926,2024-12-29
94,Saint Joseph's,110.41881177583014,101.65284035050855,16.5,28.7,33.0,53.0,8.765971425321581,-1.1582074305538357,2024-12-29
77,Duquesne,107.01267195637816,97.04237531036712,17.4,35.0,31.8,49.4,9.970296646011036,-1.1758190459332678,2024-12-29
98,Charleston,113.76496743146372,105.48583622277717,14.3,29.3,34.5,52.5,8.27913120868655,-1.2766799627012053,2024-12-29
89,Memphis,111.88866599816032,102.70324348366024,18.0,29.6,34.0,52.9,9.185422514500075,-1.3214922661549553,2024-12-29
81,VCU,108.03824688205754,98.3937615700796,18.2,34.1,31.3,50.9,9.644485311977931,-1.3398139596934622,2024-12-29
85,LSU,110.83516764569715,101.40168423462448,18.6,33.7,33.5,51.5,9.433483411072672,-1.6563251192456718,2024-12-29
80,Florida St.,110.73511409824047,100.78520965017636,16.400000000000002,41.0,35.4,51.5,9.949904448064117,-1.806258286680889,2024-12-29
88,Samford,112.5151212400531,103.1370741600367,17.8,37.3,33.8,55.0,9.378047080016401,-1.8113412811899954,2024-12-29
100,Belmont,109.52542261919768,102.2053126427066,16.7,27.0,33.0,54.5,7.320109976491082,-1.8698329143404402,2024-12-29
91,UC Irvine,108.83092740298396,100.11147262657904,16.7,35.2,33.8,51.6,8.719454776404916,-1.9339325863930017,2024-12-29
87,UCLA,107.97750863874504,98.95518424785988,16.5,35.8,33.7,45.2,9.02232439088516,-1.955682121560052,2024-12-29
95,Massachusetts,111.1714949487032,102.38936433708486,16.0,38.6,33.5,52.6,8.782130611618342,-2.042000326912812,2024-12-29
93,Louisiana Tech,108.11390663425033,99.49625945293866,18.8,32.0,33.5,49.0,8.617647181311668,-2.1036352193998837,2024-12-29
97,George Mason,108.9625702235931,100.651546494469,18.1,31.8,34.8,52.3,8.311023729124102,-2.159375525234298,2024-12-29
101,Stanford,110.01097084183884,102.83030198156482,17.8,25.3,35.7,53.6,7.180668860274025,-2.223741995232846,2024-12-29
112,Vermont,104.29237939792606,98.74343310640762,13.900000000000002,26.8,31.5,52.9,5.548946291518433,-2.3891427621737558,2024-12-29
106,Charlotte,108.68271126117196,102.1403835020797,15.5,31.5,31.1,53.2,6.5423277590922595,-2.4504300669537216,2024-12-29
105,Northern Iowa,109.30451889952217,102.51473669357824,15.2,30.5,35.0,51.9,6.789782205943922,-2.506582854374208,2024-12-29
90,Loyola Chicago,104.72018714897882,96.23941199743469,18.6,36.5,34.1,51.0,8.480775151544137,-2.5622771575580767,2024-12-29
108,Hofstra,108.44340920478496,102.10657111177764,15.7,29.0,34.6,55.5,6.336838093007316,-2.586628763265538,2024-12-29
103,St. Bonaventure,111.23599299512532,104.16141405304548,16.2,33.900000000000006,33.5,50.8,7.074578942079839,-2.731756845331298,2024-12-29
110,Cornell,112.03224730430324,105.7831236023537,17.0,32.5,33.6,61.7,6.249123701949543,-2.91978454181078,2024-12-29
107,UAB,113.19663645348368,106.57062686350064,16.8,31.5,34.8,50.1,6.626009589983042,-3.006784150110345,2024-12-29
109,Oklahoma St.,108.78345345479924,102.48822961077695,18.8,27.6,34.0,52.2,6.2952238440222885,-3.052913455146405,2024-12-29
111,Western Carolina,108.09144370627834,102.15360814938992,14.7,32.4,33.9,49.8,5.937835556888416,-3.0949203102980665,2024-12-29
102,Arkansas,110.04665516317496,102.90541940420276,16.3,39.0,33.9,51.8,7.141235758972201,-3.1867461870269573,2024-12-29
104,Rutgers,98.34041718473266,92.09748100413331,16.6,34.300000000000004,32.7,43.7,6.242936180599344,-3.492658929834402,2024-12-29
124,Oakland,108.86231684560444,104.5877518751249,15.9,26.9,33.9,51.0,4.274564970479545,-3.760865368007477,2024-12-29
115,Southern Illinois,108.81408353788078,103.57992873207016,16.8,36.5,30.4,53.4,5.234154805810618,-3.8723155684555235,2024-12-29
125,UNC Wilmington,112.7818225219653,108.44425517028913,12.8,33.1,35.5,52.1,4.337567351676171,-3.8763339154775363,2024-12-29
116,Santa Clara,108.70887631603276,103.50794262613896,18.2,33.300000000000004,31.7,52.6,5.200933689893802,-3.9565804491647816,2024-12-29
128,Drexel,107.21297585079616,103.42639085188304,16.5,26.700000000000003,31.4,50.3,3.7865849989131135,-3.9616331506630016,2024-12-29
119,Davidson,105.054711994438,100.38295684872082,16.3,32.800000000000004,32.8,50.8,4.671755145717171,-4.055429361112526,2024-12-29
114,Seattle,104.45670305235762,99.3397725052038,18.4,35.8,29.1,50.1,5.116930547153828,-4.142172366236165,2024-12-29
120,Georgia Tech,108.6056026528625,103.8394184478964,17.7,31.6,32.6,48.6,4.766184204966095,-4.170827634970683,2024-12-29
117,Michigan,110.212003896459,104.95482529953134,18.6,30.5,36.1,49.5,5.257178596927659,-4.17267105587413,2024-12-29
118,California,108.01481167325758,103.1847355733994,16.2,33.1,35.7,48.0,4.830076099858189,-4.286103579086506,2024-12-29
126,Arizona St.,103.32143923920388,99.49800934845098,14.8,31.2,34.0,48.6,3.823429890752905,-4.333307766640728,2024-12-29
122,High Point,114.54312170483404,109.7311280545236,15.9,37.4,34.5,54.0,4.811993650310441,-4.372783873310631,2024-12-29
123,Notre Dame,102.62559406259044,98.45278516252826,19.1,27.4,32.5,47.5,4.172808900062179,-4.400286570962071,2024-12-29
136,Akron,105.16875456712395,101.966020235144,16.900000000000002,29.4,30.7,54.7,3.202734331979954,-4.449432057492228,2024-12-29
138,UC San Diego,110.82592279972268,107.84606959804938,14.4,29.5,33.6,52.2,2.9798532016732935,-4.481739546979292,2024-12-29
137,South Dakota St.,108.24853107749564,105.1943542022359,16.6,27.0,35.5,55.6,3.054176875259742,-4.622252106091557,2024-12-29
133,Wichita St.,104.94107390439991,101.68469430847908,17.8,28.3,32.7,49.9,3.2563795959208335,-4.769058446488293,2024-12-29
130,Morehead St.,107.47176203153144,103.86707385913871,18.2,32.300000000000004,31.8,55.1,3.604688172392727,-4.769790214840437,2024-12-29
144,Toledo,111.65292456307265,109.56804831235088,15.1,26.3,34.2,52.0,2.084876250721763,-4.900075487059725,2024-12-29
129,Western Kentucky,105.47980202921302,101.78099609857536,18.4,33.0,32.4,51.8,3.6988059306376613,-4.958428382311027,2024-12-29
132,West Virginia,108.81024782016424,105.39455698331945,18.3,28.1,34.9,47.8,3.4156908368447887,-4.97617858952468,2024-12-29
143,St. Thomas,106.89481881472295,104.89652755610048,14.8,29.0,33.8,55.0,1.9982912586224728,-5.032942332240292,2024-12-29
134,Arkansas St.,112.74978182627235,109.2535406865308,15.9,34.8,35.2,51.4,3.4962411397415565,-5.066292904757651,2024-12-29
141,Missouri St.,104.06404907970116,101.99553454348028,17.299999999999997,24.9,33.0,51.2,2.0685145362208885,-5.076756132905258,2024-12-29
139,Youngstown St.,107.06423867756232,104.54437036640483,15.5,30.7,34.0,52.2,2.519868311157481,-5.091330330193938,2024-12-29
135,Tarleton St.,108.48158041480492,105.16189450091636,16.6,34.0,33.5,50.0,3.319685913888563,-5.122791592527977,2024-12-29
113,UT Arlington,109.29554659465832,103.53315813125624,21.5,42.0,34.6,51.3,5.7623884634020754,-5.252943037324735,2024-12-29
147,Liberty,108.40934508287212,106.5041143353096,16.2,30.3,32.3,55.0,1.905230747562527,-5.326459243986859,2024-12-29
145,Wright St.,115.80697166640336,113.68329911994618,16.5,30.0,37.1,58.8,2.123672546457172,-5.485559746661124,2024-12-29
142,Ohio,107.92638823995252,105.86068264373168,14.099999999999998,34.7,33.8,51.9,2.0657055962208375,-5.500169586305288,2024-12-29
127,Sam Houston St.,105.96466982765791,102.160249728136,18.8,37.0,32.5,46.5,3.80442009952192,-5.50220373929163,2024-12-29
151,Furman,108.99311096572096,107.62462609890366,15.9,28.5,34.1,54.3,1.3684848668172975,-5.60017423124145,2024-12-29
149,Tulane,109.37844914302669,107.49756180872484,15.1,32.7,34.9,54.5,1.8808873343018462,-5.603908726075875,2024-12-29
121,Troy,106.8917121250532,102.31728952834791,19.6,39.8,35.9,48.2,4.57442259670529,-5.649702216009774,2024-12-29
155,Delaware,104.50805925180993,103.866348897132,16.0,27.1,31.3,53.2,0.6417103546779259,-5.738406683646465,2024-12-29
154,Murray St.,107.32197337103602,106.3652546967798,14.4,27.700000000000003,37.0,51.3,0.9567186742562228,-5.846551608703705,2024-12-29
153,Chattanooga,109.7149286665949,108.63706890328235,17.1,27.3,35.1,56.1,1.0778597633125457,-5.892855544379348,2024-12-29
131,Missouri,108.41022037369558,104.96864950157882,16.8,42.5,34.4,51.8,3.441570872116756,-5.89479176800878,2024-12-29
161,Colgate,102.87047009222007,102.92562301206866,16.2,24.5,30.8,53.4,-0.05515291984858095,-5.907993281107634,2024-12-29
140,UNC Greensboro,109.01454237211028,106.67079262463456,16.3,35.8,34.3,49.2,2.3437497474757265,-5.924012654039807,2024-12-29
148,Louisiana,105.06118755424556,103.21999413065896,16.8,40.1,27.9,51.7,1.8411934235866028,-6.129622011612172,2024-12-29
157,Stony Brook,106.3840625653545,106.07346322629904,15.1,27.4,34.8,48.6,0.31059933905545734,-6.235234403176171,2024-12-29
152,Wyoming,108.09656397087716,106.97176055194733,18.5,27.800000000000004,34.4,49.0,1.1248034189298295,-6.303169914452804,2024-12-29
146,Towson,102.43955083583944,100.57361279462432,19.2,31.7,33.3,46.4,1.8659380412151165,-6.323327794858779,2024-12-29
159,Weber St.,107.4072803565929,107.2685017729247,14.8,29.3,35.4,53.9,0.13877858366821272,-6.356295063962391,2024-12-29
150,Oregon St.,106.40277519775935,104.69586735576316,18.3,35.9,33.2,49.9,1.7069078419961983,-6.54883621638232,2024-12-29
167,UMass Lowell,105.19072780956338,105.73327633788416,18.2,26.9,29.2,51.3,-0.5425485283207792,-6.700704602275676,2024-12-29
165,Purdue Fort Wayne,103.59792456635688,103.9496827227504,14.7,32.800000000000004,32.7,53.1,-0.35175815639351526,-6.773972475400045,2024-12-29
160,Montana,110.08439776779464,110.10370989725746,15.1,34.4,34.2,55.2,-0.01931212946281846,-6.844980398972321,2024-12-29
163,Quinnipiac,105.10646680095732,105.26899040929548,17.1,28.9,33.9,49.6,-0.16252360833816226,-6.898089401086279,2024-12-29
169,Bryant,100.21674391305709,101.00656247488809,15.8,33.800000000000004,30.8,51.7,-0.7898185618309981,-7.209489322716909,2024-12-29
164,East Carolina,105.09758589037492,105.45152051954112,16.3,32.7,33.1,48.1,-0.3539346291662042,-7.216750123791385,2024-12-29
162,Winthrop,106.2796655601968,106.44239349752468,18.7,34.300000000000004,32.0,52.8,-0.1627279373278725,-7.423914041770004,2024-12-29
173,La Salle,106.03609478724448,107.007954513178,14.2,33.300000000000004,35.8,47.6,-0.9718597259335269,-7.527984432819452,2024-12-29
178,Loyola Marymount,108.27922059602332,109.72248238707192,16.3,28.3,34.3,49.2,-1.4432617910485988,-7.532839692539645,2024-12-29
168,Kent St.,105.3587265753482,105.95394821959198,17.2,34.9,33.0,48.5,-0.5952216442437788,-7.700835202988705,2024-12-29
174,Hawaii,104.2298375421938,105.19108856978586,18.6,33.6,30.8,53.8,-0.9612510275920556,-7.702763126831155,2024-12-29
170,UNC Asheville,106.22165050094966,107.07220956943118,17.1,34.300000000000004,32.9,50.5,-0.8505590684815161,-7.7156910317737255,2024-12-29
158,UC Davis,102.35242082910604,102.084327892485,19.3,38.4,32.7,50.8,0.26809293662103073,-7.761263308661172,2024-12-29
166,Eastern Washington,110.7313787070874,111.160991996786,19.0,33.5,36.9,58.7,-0.4296132896985938,-7.777314106716143,2024-12-29
191,Fairfield,107.2497351409891,109.85591413878328,15.5,25.8,34.1,50.4,-2.6061789977941743,-7.822069188654446,2024-12-29
176,Little Rock,105.96781656754948,107.1434228571024,17.5,35.4,32.3,53.0,-1.175606289552917,-7.96101983662728,2024-12-29
171,Utah Valley,98.74765892091932,99.55787019078176,18.1,36.0,32.6,48.9,-0.8102112698624353,-8.042028874616086,2024-12-29
192,Illinois St.,102.3898852723798,104.94322407563403,17.1,27.200000000000003,32.5,50.4,-2.553338803254235,-8.061536669985083,2024-12-29
179,Brown,104.11215583850148,105.51885291051794,18.3,32.1,33.1,49.2,-1.4066970720164562,-8.105835213930039,2024-12-29
183,Temple,102.39613679462155,104.24905716400464,14.099999999999998,36.0,32.6,44.9,-1.8529203693830851,-8.126081425323683,2024-12-29
177,Illinois Chicago,100.78150747930304,101.90367317937216,17.7,35.9,32.2,48.4,-1.122165700069118,-8.138771077042163,2024-12-29
172,Georgetown,109.83426885847192,110.76015163358302,17.9,33.6,35.3,46.3,-0.9258827751111056,-8.148588492817774,2024-12-29
187,Vanderbilt,104.39431435394602,106.4706565082152,15.3,29.5,37.4,47.4,-2.0763421542691844,-8.165218714104203,2024-12-29
194,Northern Kentucky,102.1413640123162,104.91980901826122,17.299999999999997,28.8,31.2,52.2,-2.7784450059450165,-8.224051453626458,2024-12-29
188,Rice,107.2234516375371,109.38631097279044,17.299999999999997,27.4,37.9,50.9,-2.1628593352533443,-8.29264419450454,2024-12-29
175,Saint Louis,111.58739382943604,112.8001090614965,16.8,35.3,36.6,49.6,-1.2127152320604608,-8.302706291556882,2024-12-29
201,George Washington,106.39567171537006,109.82175764633983,17.1,22.8,34.7,49.9,-3.4260859309697764,-8.373512417891565,2024-12-29
214,Lipscomb,109.24794986282456,113.77886901404308,14.2,22.8,36.5,55.7,-4.5309191512185265,-8.530260682243302,2024-12-29
198,Penn,108.75974663547753,112.02101579890665,16.7,26.700000000000003,36.1,51.2,-3.2612691634291195,-8.643424189691764,2024-12-29
180,Longwood,104.1235790576778,105.56768021397605,18.3,36.2,35.1,48.4,-1.4441011562982453,-8.69600170534193,2024-12-29
181,East Tennessee St.,102.23991192266844,103.83160817348862,18.1,36.7,33.7,47.1,-1.5916962508201777,-8.72618471300031,2024-12-29
156,UTEP,98.28221034552652,97.84925761456618,21.2,46.3,32.1,48.8,0.4329527309603378,-8.730548834114193,2024-12-29
190,Long Beach St.,105.12088540345572,107.6647645076312,17.1,32.300000000000004,35.1,49.3,-2.5438791041754882,-8.77361625354705,2024-12-29
185,Pepperdine,106.2043760088934,108.27474057115532,16.400000000000002,33.900000000000006,38.4,49.5,-2.070364562261915,-8.77477238297977,2024-12-29
197,Monmouth,104.9912329297386,108.04744814983414,15.3,33.300000000000004,34.0,47.8,-3.056215220095538,-8.83424128425828,2024-12-29
204,Columbia,106.58080238442211,110.09014382797731,17.8,28.5,33.9,50.2,-3.5093414435552006,-9.001848280568673,2024-12-29
203,Cleveland St.,105.09153062740808,108.51888374801338,14.9,37.4,30.0,49.3,-3.4273531206053036,-9.011785403569236,2024-12-29
209,Evansville,101.14647801927735,104.86558096568668,16.6,28.3,35.5,49.9,-3.719102946409322,-9.046502797309685,2024-12-29
189,Louisville,104.80717087838777,107.03407135360008,18.1,33.800000000000004,37.2,49.4,-2.226900475212318,-9.053509289879516,2024-12-29
212,Northern Colorado,106.17829034344685,110.34851647892393,15.7,29.1,35.6,56.4,-4.17022613547708,-9.05828794264102,2024-12-29
213,Harvard,101.15899555339796,105.24087420758642,17.8,25.8,33.9,49.9,-4.081878654188458,-9.10764597905496,2024-12-29
206,Radford,107.58786478768889,111.38551556450442,16.2,31.7,32.4,49.4,-3.79765077681553,-9.112116973857475,2024-12-29
202,Eastern Kentucky,106.82710187565988,110.2935322911213,16.1,29.5,38.7,48.8,-3.466430415461417,-9.209572553431464,2024-12-29
199,Rhode Island,106.13661874881907,109.39347152513665,18.5,30.0,35.7,51.1,-3.2568527763175723,-9.22268019355372,2024-12-29
226,Tennessee Martin,105.39311284121877,110.84809055086616,15.0,24.6,32.8,48.2,-5.454977709647395,-9.325636402884912,2024-12-29
200,Tulsa,101.62919079247322,104.78386215897012,18.2,35.099999999999994,32.7,51.7,-3.154671366496899,-9.328799533563108,2024-12-29
205,Montana St.,103.5862620890573,107.10561427852846,16.7,36.9,32.7,53.6,-3.5193521894711637,-9.410554835577408,2024-12-29
195,Gardner Webb,102.19286819498016,105.0206124018836,16.1,39.4,34.0,47.4,-2.827744206903432,-9.411623966211094,2024-12-29
224,North Dakota,104.8605111861881,109.7507026319424,15.0,29.6,35.2,51.5,-4.890191445754297,-9.541616781910122,2024-12-29
211,Northeastern,105.35887724163791,109.28462426381296,18.9,28.3,37.5,53.3,-3.9257470221750452,-9.616955683526776,2024-12-29
186,Texas A&M Corpus Chris,99.80889565976838,101.78023089153902,17.599999999999998,47.3,31.0,47.3,-1.971335231770638,-9.642864491380088,2024-12-29
216,South Alabama,103.22691696507655,107.66500544780214,16.3,33.900000000000006,31.9,50.0,-4.43808848272559,-9.66728397446261,2024-12-29
