,team,adjoe,adjde,TO%,FTR Def,3pD%,2p%,Adj_OtoD_Margin,gilgo_score,date
1,Purdue,127.82750423435976,94.06732689791944,16.5,22.4,31.2,54.7,33.76017733644032,14.872308175228596,2024-02-08
0,Houston,118.33417005050302,85.55198814978839,13.7,40.6,28.6,48.1,32.78218190071463,13.054430959435924,2024-02-08
3,Connecticut,123.862226052883,95.22231454839294,15.6,35.3,32.0,58.7,28.63991150449006,10.749996017738937,2024-02-08
2,Auburn,120.75185144136412,92.4893526211114,14.6,37.5,29.9,54.8,28.26249882025273,10.533074280354167,2024-02-08
5,Arizona,120.9548945476996,94.75071662749056,16.3,24.6,34.7,54.8,26.204177920209034,9.81404853132751,2024-02-08
4,Tennessee,119.4789304047148,93.25626071117304,14.6,36.4,30.6,52.8,26.22266969354176,9.275628513060473,2024-02-08
7,Alabama,126.29578744397398,99.65035121367394,17.0,37.7,31.5,57.3,26.645436230300035,9.071766100483021,2024-02-08
9,BYU,121.00555822136484,96.90427500312,15.6,29.8,30.0,59.0,24.10128321824483,8.664682763129344,2024-02-08
12,Illinois,121.54816846738908,98.12632729029,15.8,23.200000000000003,32.3,54.0,23.42184117709907,8.499723118030431,2024-02-08
8,Kansas,119.74784387889858,95.64646806509931,16.7,27.500000000000004,32.9,56.5,24.101375813799265,8.387989246417552,2024-02-08
10,Marquette,117.47371713989388,94.28573063716146,14.8,28.000000000000004,33.3,57.7,23.187986502732414,8.107271766666772,2024-02-08
11,North Carolina,116.46506670207911,93.74819159606936,14.000000000000002,27.700000000000003,30.0,50.2,22.716875106009752,8.021343814665949,2024-02-08
6,Iowa St.,115.69791853617546,91.14367460935536,15.8,34.8,33.8,53.1,24.554243926820106,7.958888795360264,2024-02-08
19,Creighton,118.02116566308072,98.35027321359024,15.4,15.7,32.5,59.8,19.67089244949048,7.138094394189191,2024-02-08
20,Dayton,119.91199776716618,100.06891815371152,15.5,20.8,31.3,53.8,19.843079613454663,6.665478564207343,2024-02-08
14,Michigan St.,117.32289923562568,95.83410467760122,15.0,32.0,31.3,52.2,21.488794558024466,6.658164680394925,2024-02-08
15,Wisconsin,120.03650958300985,98.3473403438133,15.1,32.0,35.7,53.7,21.689169239196545,6.45659323590989,2024-02-08
18,Duke,119.37868055288774,99.2828937508533,13.7,27.700000000000003,33.5,54.1,20.09578680203444,6.309879949241007,2024-02-08
13,Saint Mary's,114.75014337131508,93.30272468705869,16.3,33.5,32.5,52.5,21.44741868425639,6.187275397396397,2024-02-08
21,Gonzaga,117.0832547465324,97.85607451527515,14.6,25.3,32.2,57.8,19.22718023125725,6.068229941066923,2024-02-08
24,Kentucky,123.10329735529209,103.42066742205546,13.1,32.2,32.6,54.0,19.682629933236626,5.806904259274343,2024-02-08
16,New Mexico,115.77064228194357,95.68175044657308,14.2,34.4,31.0,53.5,20.08889183537049,5.777224019575998,2024-02-08
17,Baylor,122.11441468605464,101.39292532223142,17.1,31.7,33.3,53.2,20.721489363823224,5.735358511932164,2024-02-08
