rank,team,conf,record,adjoe,oe Rank,adjde,de Rank,barthag,rank,proj. W,Proj. L,Pro Con W,Pro Con L,Con Rec.,sos,ncsos,consos,Proj. SOS,Proj. Noncon SOS,Proj. Con SOS,elite SOS,elite noncon SOS,Opp OE,Opp DE,Opp Proj. OE,Opp Proj DE,Con Adj OE,Con Adj DE,Qual O,Qual D,Qual Barthag,Qual Games,FUN,ConPF,ConPA,ConPoss,ConOE,ConDE,ConSOSRemain,Conf Win%,WAB,WAB Rk,"Fun Rk, adjt"
11,Illinois,B10,11-3,118.82507501506818,12,95.42596213617333,26,0.9256677448012104,11,22.924378664155586,8.075621335844414,13.924378664155585,6.075621335844412,2-1,0.5523446998269506,0.4756270447749395,0.8336427683509912,0.6802536980987781,0.47562704477493933,0.7927983574268895,0.694485656535353,0.8179550525431507,106.43484709911066,102.39201536143513,109.97839579343551,100.52765189443024,132.25482248803073,95.91020747607905,127.06790555141717,106.87493624109177,0.8797660377620768,4,-0.005055729001994913,250.0,207.0,204.4375,1.2228676245796393,1.0125343931519413,0.7855905202049893,0.6666666666666666,1.1472878320448938,32,192,71.35474709612616
12,North Carolina,ACC,11-3,118.3428811107251,16,95.83511254200192,28,0.9187890175874107,12,23.448414980105355,7.551585019894654,15.448414980105346,4.551585019894652,3-0,0.6596819304215044,0.6228400119171388,0.7947689649375117,0.7097302215137015,0.6228400119171383,0.7575198367918115,0.6956791988429332,0.7277358250813467,109.74778201775915,101.56034706917576,110.47584276745579,100.51457286911258,108.42759719601561,87.0627838703791,120.60220182674227,94.73211874896656,0.9413987629822335,7,0.04872639636046783,213.0,182.0,203.2,1.048228346456693,0.8956692913385828,0.750946461236688,1.0,2.2593915625813663,11,94,71.67583633082218
13,Iowa St.,B12,12-3,113.03620615062584,52,91.53907902282415,5,0.9187762789876663,13,21.873088669849007,9.126911330150993,10.873088669849007,7.126911330150995,1-1,0.44786600450728387,0.3717019869868583,0.9429321183900501,0.6479237672486983,0.3717019869868584,0.8474172752155823,0.6958975675059175,0.905873494454392,102.99150949651784,104.55632935760737,107.96979459457991,100.06626301249199,114.5916235763242,88.33334773740901,110.00040041321513,87.99541178233717,0.9286935689575272,3,-0.04803103157996169,120.0,124.0,126.4875,0.9487103468722206,0.9803340251012946,0.8354779198187737,0.5,0.2651567233288403,46,254,70.42689726683773
14,Marquette,BE,11-4,115.51829914695229,35,93.58079055991726,13,0.918485403432407,14,21.748519031702404,9.251480968297598,12.7485190317024,7.251480968297598,2-2,0.6674809715371577,0.6398608623810449,0.7434362717164674,0.7172985393862119,0.6398608623810449,0.7598892617390535,0.6571334694206963,0.6962442603781613,109.28518014756835,99.75991499751787,110.71266834296837,99.27028384523634,103.32120752812828,89.970984677799,112.14677902926233,91.20968510425585,0.9150134460221018,6,0.016562834889907507,285.0,268.0,287.375,0.9917355371900827,0.9325793823401479,0.7640025092446999,0.5,1.7574940858060673,20,146,71.03843945113677
15,Duke,ACC,12-3,119.41679379235953,9,96.79987296485223,39,0.9179416199195535,15,23.96977621989202,7.030223780107969,14.96977621989203,5.0302237801079706,3-1,0.5751377038017806,0.5253772020119173,0.711979083723905,0.6497354924468429,0.525377202011918,0.7181325521860518,0.7403813303840501,0.781865075685589,106.16127733666464,102.11533062835859,108.52845818536942,101.30167269747344,116.72765991178626,93.46139870986045,128.8667787970799,91.54757902108926,0.9807740975712209,4,0.001663992972029238,296.0,250.0,269.2375,1.0994010864014114,0.9285482148660569,0.7196709193015884,0.75,1.4160316316553345,28,178,68.75926421767076
16,Wisconsin,B10,11-3,120.10522527058546,7,97.76106399264879,51,0.9142902389618612,16,22.03584776807408,8.964152231925922,14.03584776807408,5.964152231925924,3-0,0.6648560898138989,0.6198879120558927,0.8297394082599214,0.7408174650937874,0.6198879120558927,0.8073287192646295,0.6502725842605296,0.7130909389727262,108.1898373662825,99.01023137414359,110.76490596969427,98.33367263781314,128.06823380395147,92.21114858597348,125.28073001853878,105.76078168916145,0.8752108001169274,6,0.07004070794648354,241.0,201.0,199.29999999999998,1.2092323130958356,1.0085298544907175,0.8033738917948721,1.0,2.2920679897516605,10,72,65.94729440064071
17,Baylor,B12,13-2,121.97713154108925,3,100.69270506585106,93,0.9007193110369017,17,22.009042843270148,8.990957156729857,11.009042843270146,6.990957156729856,2-0,0.5364149860762375,0.48929864018203595,0.8426712343885476,0.7018207646337496,0.48929864018203567,0.8553089656266543,0.6609949480567621,0.792290463120542,107.1977509927401,103.52489450887329,110.1545141839864,99.16596099303577,120.71708100157407,98.53617246220018,128.41615692964407,110.09293687505345,0.8545124122957681,5,0.09843375321061698,156.0,142.0,138.05,1.1300253531329227,1.0286128214415067,0.8568886820314178,1.0,2.37183517390107,9,38,68.89726121566568
18,Kansas,B12,13-1,113.3839502612513,50,93.60735523560041,14,0.9006273993877908,18,22.445602222762005,8.554397777237998,10.445602222762002,7.554397777237997,1-0,0.5541561917508506,0.5341109614711448,0.8147441853870261,0.7139919199798531,0.5341109614711447,0.8439059455694756,0.6543147038449102,0.7790256387401817,107.41558200650904,102.12696318635321,110.45530464959008,98.22073196310866,124.39315762618438,106.96621866116047,109.9385322994169,89.45461733559037,0.9146034453572567,4,0.1518908178919086,83.0,81.0,70.8125,1.1721094439541042,1.143865842894969,0.8456213432272669,1.0,3.0028623707728497,3,10,70.4059752644428
19,St. John's,BE,11-4,116.53807233604712,28,96.35301208185642,36,0.8991025724534751,19,21.360306068936282,9.639693931063722,13.360306068936278,6.639693931063721,3-1,0.6479537580493431,0.571661343812246,0.8577578972013601,0.6943770521733185,0.5716613438122458,0.7618706917719087,0.6932066085196767,0.8076417904476887,109.81874273547159,102.85241296880864,110.40462365699408,100.89213157832901,120.50508487203206,89.588587950256,125.58148546990076,98.40653911367444,0.9429049010278558,4,-0.005131680017107287,313.0,276.0,281.7125,1.1110618094688736,0.9797222345476329,0.7378988904145457,0.75,1.0075693515905666,33,193,71.29348143858807
20,Kentucky,SEC,12-2,119.77068647911915,8,99.0862463493571,72,0.8984633144358753,20,22.647883903977643,8.352116096022359,11.987412021816676,6.012587978183324,2-0,0.5431358564832259,0.5121941716513795,0.7287859654743045,0.6732127092207156,0.5389354452355517,0.7701907332100008,0.7113655135314909,0.8220450308019368,106.29076085118395,103.82750235896229,109.51500083272384,100.72269461125957,115.52970747311349,96.78909976738976,123.79437698131969,99.65852056274646,0.9237224156199606,3,0.04838624243205136,177.0,162.0,157.8625,1.1212289175706707,1.026209517776546,0.7753663291769629,1.0,1.4485014068322386,25,96,73.70581681609765
21,Clemson,ACC,11-3,118.52293830839412,14,98.15246822962823,57,0.8974052820964483,21,23.155082755338487,7.84491724466151,13.155082755338489,6.84491724466151,1-2,0.6462425483121935,0.5841678286590573,0.8738498537070263,0.688353548161351,0.5841678286590574,0.7456556938876125,0.7229367619248008,0.7790838277366953,110.42535975467415,102.86730216436729,109.99109191825526,101.12511503450165,117.70157560270384,100.88357446392108,118.59354064869933,96.79870106901103,0.9117576434365707,6,0.06320693082885254,216.0,230.0,201.13750000000002,1.0738922378969609,1.1434963644273195,0.7230331950959512,0.3333333333333333,1.8245003755380194,16,82,67.7884855970186
22,Gonzaga,WCC,11-4,115.84179079020623,33,96.39890212264575,37,0.8921508375171513,22,22.766920055140385,7.233079944859615,13.427391937301351,2.5726080626986496,2-0,0.4992972929487402,0.5274443744986709,0.31634126287419106,0.5231298828641049,0.5556752497170087,0.49465268686781416,0.7961628434977758,0.7420956843493011,106.28269360744842,104.37269950462,105.75105035894971,103.74296084600056,122.71236883412706,96.07425496152831,105.8968588062032,94.68386165612495,0.783656477369839,4,-0.05476062325862108,187.0,134.0,147.3125,1.2694102672889267,0.9096308867204073,0.5201257474383317,1.0,-0.17319136943381264,58,267,71.14507616379296
23,Utah,P12,11-4,117.35840777961315,18,98.17571141240147,59,0.8861947196566035,23,21.93197803097791,9.068021969022084,12.931978030977914,7.068021969022084,2-2,0.6540418404724807,0.6001937275031601,0.8021241511381125,0.6884182414542842,0.6001937275031606,0.7369417241274022,0.7028517426009866,0.7274263197206188,109.25537127224551,100.41445307700025,109.6879751492071,100.14293312665409,114.66630516490866,100.30424318292825,128.0344280755933,103.92540765001486,0.916766018069539,5,0.05685243535264517,318.0,322.0,300.0625,1.0597792126640284,1.073109768798167,0.7206461173747248,0.5,1.5382768920574907,21,86,71.74635453384812
24,Oklahoma,B12,13-1,112.45981395233599,57,94.10339469476867,16,0.8858789928384426,24,22.101368322235057,8.898631677764943,10.101368322235055,7.898631677764944,1-0,0.4574322845220674,0.4238899528244724,0.8934825965908021,0.6660021445725237,0.4238899528244724,0.8408609497238939,0.6928295935589238,0.865655304138447,103.04932840426532,105.70665245557414,108.20655890663227,100.31400423054573,124.61436414435704,93.4723536065331,112.51379614877652,94.82787190455184,0.8772501284229854,2,0.09782098044465015,71.0,63.0,63.912499999999994,1.110893800117348,0.9857226677097595,0.8377655587317226,1.0,1.8658316325634556,15,39,68.8338643809749
25,Ohio St.,B10,12-3,117.11373492332066,22,98.10753858263438,55,0.8845698079134885,25,21.317908176720504,9.682091823279496,11.317908176720506,8.682091823279494,2-2,0.5327829012289415,0.47426734710465096,0.69370067507074,0.6731898405250651,0.47426734710465096,0.7825972119062928,0.7230616890511103,0.8581756953227234,105.32908886032,103.52752016660365,109.79630677817492,101.14886635970352,121.26312867916201,104.79068308581046,144.39199737193593,100.42232970388909,0.9848754058911922,1,-0.020886579956514106,305.0,300.0,274.75,1.1101000909918108,1.091901728844404,0.804821346115181,0.5,0.24985606530177473,48,213,67.12657551678375
26,Colorado St.,MWC,13-3,118.05970106386346,17,99.07971228139019,71,0.8824207050772314,26,23.806269735124435,7.193730264875566,11.806269735124433,6.193730264875566,1-2,0.5973870912228958,0.5375378331407081,0.8567338762457087,0.6285156074165715,0.5375378331407081,0.6942217777269176,0.7611561729337183,0.8203557977212411,110.9647488073368,102.48422462446563,109.68282623851005,101.68099307593337,111.07345852728544,95.38975161950536,108.83491874775534,90.04814247412554,0.8983577894838982,4,0.06667004733857285,206.0,210.0,204.5125,1.0072733940468188,1.0268321007273395,0.6617193580231594,0.3333333333333333,1.7704931339329693,18,79,67.7989563178826
27,San Diego St.,MWC,14-2,113.34039363633488,51,95.3092664631818,24,0.880016741036807,27,23.660553697531856,7.339446302468143,12.660553697531855,5.3394463024681444,3-0,0.5736580714072266,0.5860823211813764,0.5198196557192444,0.6513353540877961,0.5860823211813764,0.6984625445202103,0.7298331284617519,0.7502273120543866,109.14083872264116,101.64430290978775,109.81351609976205,100.52333033440915,112.79946938629529,92.38313529346574,127.39954716070763,95.86453952327578,0.9634031031294503,3,0.12771180192076226,227.0,186.0,200.21249999999998,1.1337953424486484,0.9290129237684961,0.7341911222804034,1.0,2.6351340632839086,6,18,68.39452026934913
28,Texas Tech,B12,13-2,116.80144726669026,24,98.29133999202858,62,0.8791286682444774,28,21.663008051451122,9.336991948548873,10.663008051451127,7.336991948548873,2-0,0.498118557361926,0.45615947798799855,0.7708525732924546,0.6732851871437023,0.4561594779879988,0.8300981993117105,0.7081827810996174,0.866348378892155,105.96005574688952,105.43029732130812,109.25590181772358,100.42407369807628,129.59020325215204,101.66251992291711,120.84061284593899,107.17610904800055,0.7989892781723263,3,0.049936298601085505,168.0,140.0,134.3625,1.250348869662294,1.0419573913852451,0.8375039025641176,1.0,1.1888506920035238,31,92,67.30437795993736
29,Florida Atlantic,Amer,11-4,119.31860550679163,10,100.52937653738984,91,0.8776641385381473,29,23.653662913093786,7.346337086906212,13.653662913093784,4.346337086906213,1-1,0.6160254868939279,0.6246491855124319,0.5599714458736519,0.6014323412915283,0.6246491855124316,0.5846646204653205,0.7949320817887193,0.7563048260738172,108.32518194767731,102.29321886824765,107.46568352758413,102.63683440492866,113.18581446738762,111.77750506533047,138.46710370144825,111.01505121354037,0.9269747049360715,4,-0.0008241694254447207,147.0,134.0,123.9625,1.1858424926893214,1.080972068165776,0.5877512672892791,0.5,0.5270303677814163,38,186,68.322214818498
30,Villanova,BE,10-5,111.4895488696289,67,94.12836662431775,18,0.8750777411982124,30,19.120522198418993,11.879477801581011,12.120522198418993,7.8794778015810065,3-1,0.65369052533901,0.6234581955297636,0.7368294323144373,0.7143338282166865,0.6234581955297633,0.764315426194494,0.6765034070339305,0.7705450732473016,108.47058247527949,101.14952949278397,110.5249778735936,99.97183746365275,106.06842348705666,88.30430317744727,113.90289189971537,95.2810033042607,0.8862435213482212,5,-0.0325788858840812,289.0,260.0,283.45,1.0195801728699947,0.9172693596754278,0.7711869246645081,0.75,0.047463719261484516,55,232,66.12732137439828
31,Saint Mary's,WCC,11-6,109.85223959547643,91,92.78365336042282,8,0.874566838084051,31,22.301524292244608,8.698475707755394,13.301524292244608,2.6984757077553936,2-0,0.5884709619215506,0.5981406146121925,0.5159485667417372,0.5458810050602,0.5981406146121925,0.4968876211052068,0.817563256926426,0.7951147230399834,107.49907616275313,101.6100195259425,106.03326073380877,102.97331929714089,115.00798532361674,102.69070214081536,103.2432191364932,99.27034899611431,0.6109404884491095,5,-0.12063475250431799,149.0,134.0,130.8375,1.1388172351199006,1.0241712047387026,0.49416462887141677,1.0,-1.5200503675765407,97,340,64.12903986923955
32,Mississippi St.,SEC,11-3,110.55118942102627,78,93.39372978449873,12,0.8743000875938658,32,20.234984366179116,10.76501563382088,9.234984366179122,8.76501563382088,0-1,0.5448646173494244,0.5220120233371188,0.8419483395093973,0.6866825290536726,0.5220120233371189,0.8056112276267386,0.6997377831226765,0.8506463836543523,105.27959349114742,103.43564310691704,110.53228022356618,100.97064149194343,106.37199568217846,96.35693888385174,106.37199568217846,96.35693888385174,0.7571566793236076,1,-0.010406278861585627,62.0,68.0,63.5,0.9763779527559056,1.0708661417322836,0.8034737504571705,0.0,0.26934136964227995,45,202,68.92082766255058
33,Florida,SEC,10-4,114.90852677582824,39,97.26213791178398,45,0.8718433001354001,33,19.914212626363643,11.085787373636359,9.91421262636364,8.085787373636359,0-1,0.5645642971777601,0.5412419733006318,0.8677545075804282,0.6701982341977528,0.5412419733006318,0.7633333115123407,0.7106382813074,0.816310778222382,105.93159826523375,102.97757304635154,109.70713091976197,101.04328068036367,109.71077697674444,92.81060268933776,114.78460059699226,100.81191761133543,0.8164844826691148,3,-0.05151658711555829,85.0,87.0,82.0375,1.036111534359287,1.060490629285388,0.757190888214218,0.0,-0.3363253103785475,65,261,74.45079344489048
34,Dayton,A10,12-2,120.8516250727665,6,102.54778434360237,128,0.8686070936398496,34,24.19837422172295,5.801625778277044,14.198374221722956,3.8016257782770464,2-0,0.6242273177466522,0.6173575101949663,0.6654461630567676,0.6144710571237832,0.6173575101949669,0.6125467550763276,0.7766507975627275,0.7284322474589371,107.10609189557108,100.60115406521354,107.3605840470552,101.99313754427112,111.54399384458088,86.49717924596905,125.27299241266773,104.71370203789085,0.8871096038512513,5,0.1588574109205606,136.0,119.0,128.8875,1.0551837843080207,0.923285811269518,0.6059343290787724,1.0,2.5445268309976647,7,8,63.27102798781628
35,Indiana St.,MVC,13-2,116.64307084268367,26,99.29079541348585,74,0.8643917445173384,35,25.855301673617785,5.144698326382216,16.85530167361778,3.1446983263822177,4-0,0.460887757934473,0.390487509280584,0.6544884417326677,0.5066098976592966,0.390487509280584,0.5704772112675887,0.831316091788165,0.822521954469095,106.38551846797523,105.66444340466,106.00213615046475,104.64603450295041,118.0442956971629,87.64701716589774,121.60870256043972,107.31946209501085,0.8080645750687073,2,0.08671206672156462,326.0,264.0,287.325,1.1346036718002264,0.9188201513965023,0.5494744036513189,1.0,1.4883169559974916,22,57,73.05841075453344
36,Miami FL,ACC,11-3,117.16358848746873,21,99.92901315731444,84,0.8617352158671611,36,21.327825963206394,9.672174036793601,12.327825963206399,7.672174036793598,2-1,0.5236776220775757,0.4666268113646449,0.7328639280249886,0.6482551099749027,0.46662681136464507,0.7481506742105442,0.7354448304780284,0.8291899061820743,105.09848843227799,104.05199376495798,108.14340633787941,101.36505820636519,115.07817206968673,95.31771656484493,114.9909146675721,106.10810824067167,0.7159659688805795,4,0.027292024570180762,239.0,217.0,215.05,1.111369448965357,1.0090676586840268,0.7508483353021127,0.6666666666666666,0.5629849064561073,37,129,71.28703295709262
37,Nevada,MWC,15-1,112.5772633816895,54,96.0339745266155,32,0.8614975295318716,37,25.071906854951024,6.928093145048977,12.071906854951022,5.928093145048977,2-0,0.4562764960036126,0.4690239130123457,0.36704457694248077,0.5853115001461429,0.4690239130123457,0.6757574012502076,0.7847661820860561,0.8648481712315288,104.2080360870647,104.94165248235886,107.46107620864503,102.62283792759278,112.60285165232013,98.75362957136299,130.8635340232908,96.4804471188937,0.970840145573918,2,0.10183958922205405,139.0,111.0,120.3375,1.155084657733458,0.9224057338734808,0.7143465042886734,1.0,1.8049204713835527,17,36,68.54779456156604
38,Colorado,P12,11-4,115.01983196681502,37,98.293185868564,63,0.8590259614058853,38,21.11189482756874,9.888105172431258,12.111894827568742,7.888105172431258,2-2,0.5637769728126062,0.47710527160333116,0.8021241511381125,0.6497483342209036,0.47710527160333116,0.7447020186605685,0.7418293791026633,0.8441868171319175,106.94495277491383,102.98041251606087,109.09511391893226,101.65082451468606,105.2588561420303,100.73354573417183,112.67823159394136,103.04620405174471,0.7364553776895547,3,-0.001368281198671606,270.0,309.0,282.9375,0.9542743538767395,1.0921139827700463,0.7303464855411826,0.5,0.12638455141642535,53,187,70.20222963577443
39,Utah St.,MWC,15-1,113.66658030223277,48,97.27449194217783,46,0.8570406808241556,39,24.721250486172703,6.278749513827291,12.72125048617271,5.278749513827291,3-0,0.47636921102842317,0.4583317054717855,0.5545317351071865,0.5754730017925991,0.4583317054717857,0.6600750491354087,0.7966863020440214,0.8760786133271933,105.37454270112475,103.45909231539166,107.2259560899017,101.8747169468619,121.66669428533888,95.99154742292394,112.09317340021357,94.78155851616317,0.8731596345038535,1,0.11374904221817428,248.0,191.0,200.87499999999997,1.2345986309894215,0.9508400746733044,0.6811837119410532,1.0,1.9422542214269378,13,24,69.4415974273872
40,TCU,B12,11-3,113.73375282971952,46,97.42318971477155,47,0.8557158035534638,40,19.435622944042386,11.564377055957614,8.435622944042386,9.564377055957614,0-1,0.4227150889399852,0.38412639668885024,0.9243680882047396,0.6461674672079529,0.38412639668885024,0.8354193514717494,0.6978175756243373,0.8756696587887576,101.8222000444312,105.74847237753313,107.79891127054023,100.58343916613562,129.9648883756809,106.8826599065548,118.0804598043794,107.7841924050645,0.7406222697993233,3,-0.010902009767032372,81.0,83.0,70.8125,1.143865842894969,1.1721094439541042,0.8301870728403971,0.0,-0.08057058581068327,57,203,72.9492308682935
41,SMU,Amer,10-5,108.2234429058407,114,92.85528322439922,10,0.8533713898122252,41,22.260555637379557,8.739444362620445,13.260555637379554,4.739444362620446,1-1,0.49890247062589027,0.4649493696283237,0.7195976271100726,0.5297290981784576,0.4649493696283237,0.5765144576868875,0.8249930974294776,0.8405578107916554,105.74997239161404,104.3166122086103,106.6137176706785,104.48900554087153,100.62284810815189,83.67151220360174,103.92128740351197,89.24371119642922,0.8520816925698353,3,-0.10406104900437885,125.0,116.0,133.3375,0.9374707040404987,0.8699728133495828,0.5586290615089895,0.5,-1.5003223502305088,96,329,68.10213476459735
42,Nebraska,B10,13-3,116.27238937884786,29,99.79464667358425,82,0.8528890539355479,42,21.67498245924605,9.325017540753947,11.674982459246053,8.325017540753949,3-2,0.5316721850012887,0.3905200398667329,0.8422069042973112,0.6513545687111019,0.390520039866733,0.7948135595755046,0.7246284802268507,0.8834929181146528,106.49111709310993,103.95434028926697,109.02879171500142,101.55827360676301,121.80128191759425,100.51592167239859,113.86252876946207,95.43027836502716,0.8839985873567342,5,0.08740210305690921,388.0,376.0,340.6125,1.1391243715365702,1.1038937208704906,0.7790157780015691,0.6,1.4501116995335188,24,56,69.85046648029757
43,New Mexico,MWC,13-3,111.04499846526528,72,95.36009243799117,25,0.8520998571701848,43,22.556069304404605,8.443930695595398,10.556069304404602,7.443930695595399,1-2,0.4854500054520383,0.43916890550256227,0.6860014385664347,0.5896399145998173,0.43916890550256216,0.6983134211700573,0.7830402737009339,0.8859667366436753,105.5818549165001,104.15203963468343,107.47150020685511,102.07515135378497,104.52082962720061,96.34816900436005,100.62814979875196,99.5744186233162,0.5302274918282269,2,0.015069299941677605,218.0,219.0,212.60000000000002,1.0253998118532455,1.0301034807149576,0.700775817690782,0.3333333333333333,0.27804723988191926,44,150,73.94743893506553
44,Cincinnati,B12,12-3,111.62025358000349,65,95.94122987125756,30,0.8507781241774471,44,19.75230713990297,11.247692860097033,8.752307139902971,9.247692860097029,1-1,0.5034032336494296,0.4459894602199909,0.8765927609407815,0.6670959166043753,0.4459894602199908,0.8267839128819865,0.6971891959679587,0.8812844644548644,105.3609775933596,104.71552340801306,108.54738793580289,99.75215296106622,106.19480140542538,86.70462299944268,108.76364385506206,95.98321362880007,0.8080739994607031,3,0.015651622817256072,144.0,134.0,145.0125,0.9930178432893717,0.9240582708387208,0.8205578068746371,0.5,0.25013472240577794,47,148,70.39733142039995
