,team,adjoe,adjde,TO%,FTR Def,3pD%,2p%,Adj_OtoD_Margin,gilgo_score,date
137,Illinois Chicago,101.409384210863,98.61678217714277,17.9,33.300000000000004,27.3,50.4,2.792602033720229,-5.089262759430662,2024-01-10
150,Vermont,107.6625443699647,105.9157607585254,14.2,27.9,34.6,53.3,1.7467836114393123,-5.097711997022019,2024-01-10
133,Montana,108.59804492371732,105.51429576201738,14.8,34.5,36.3,53.5,3.0837491616999415,-5.1300630113630366,2024-01-10
130,Longwood,101.73699713110445,98.42508976365266,18.5,33.800000000000004,30.2,50.4,3.3119073674517807,-5.152036505854413,2024-01-10
136,Wright St.,117.17985935554384,113.92003699457116,17.599999999999998,32.0,37.3,59.5,3.2598223609726773,-5.1593083598066665,2024-01-10
134,Western Kentucky,99.71326836016776,96.88999337495972,17.7,34.2,27.7,49.3,2.8232749852080445,-5.186102259023094,2024-01-10
138,UNC Greensboro,105.6795607418899,102.8045533238155,15.6,34.8,32.7,49.3,2.8750074180744036,-5.257845474974613,2024-01-10
148,Toledo,112.33600191377076,110.34923235408752,16.2,25.9,36.3,52.1,1.986769559683239,-5.272320568593224,2024-01-10
131,South Dakota St.,107.84494273618378,104.5611184492754,18.2,32.0,36.0,54.9,3.2838242869083842,-5.2794671849858865,2024-01-10
127,California,109.32578920603632,105.46563185879349,18.8,33.800000000000004,36.5,50.5,3.8601573472428328,-5.369004018181873,2024-01-10
140,Hawaii,103.45902978537056,100.76242848284298,18.7,33.4,31.7,53.3,2.696601302527583,-5.556573205458175,2024-01-10
143,Notre Dame,98.4139708460297,96.13082104008724,20.3,26.4,31.9,48.7,2.2831498059424575,-5.577078618375101,2024-01-10
146,Winthrop,106.33499484405544,104.175308065395,19.2,32.300000000000004,28.8,49.3,2.1596867786604435,-5.75324106501713,2024-01-10
151,Penn,110.36313359344234,108.8154739848134,19.0,24.3,34.5,49.4,1.5476596086289476,-5.797977638736342,2024-01-10
159,Fort Wayne,104.23343558757836,103.96113385340011,14.099999999999998,32.1,28.4,53.1,0.2723017341782423,-5.883045942151272,2024-01-10
149,Youngstown St.,105.48583975453168,103.7686754478998,16.1,31.0,35.9,49.7,1.7171643066318865,-5.93682977295455,2024-01-10
165,George Washington,105.85815340575556,106.16633363418336,18.5,20.1,31.5,52.4,-0.30818022842780124,-6.123339939340959,2024-01-10
166,Lipscomb,106.40697500077422,106.85923321453764,16.1,22.7,33.0,53.0,-0.4522582137634146,-6.153127510395684,2024-01-10
163,Murray St.,110.95172260931614,110.803473250232,13.4,28.000000000000004,36.5,50.5,0.14824935908413295,-6.18376789095868,2024-01-10
152,San Jose St.,107.93458682266854,106.6763082814808,15.0,35.2,34.5,53.8,1.2582785411877353,-6.1896500898754825,2024-01-10
153,Canisius,106.79223751657727,105.77696004234816,17.9,33.2,29.5,48.4,1.0152774742291086,-6.400080740720243,2024-01-10
145,UCLA,100.366982066122,98.28443937721087,17.9,36.5,32.6,45.2,2.0825426889111327,-6.401598959764209,2024-01-10
135,Eastern Washington,110.35669518155945,107.2475921141938,19.8,39.1,36.5,53.2,3.109103067365652,-6.409697128906952,2024-01-10
144,Kent St.,105.89720458927306,103.48066423735418,19.2,36.0,35.3,49.6,2.416540351918883,-6.453510385329482,2024-01-10
160,Loyola Marymount,105.71296916713912,105.43880408008694,17.2,29.4,31.2,48.1,0.27416508705218234,-6.524259296898169,2024-01-10
155,Tulsa,99.12196422600825,98.2608825444979,20.7,30.4,29.0,51.3,0.8610816815103419,-6.575740174278691,2024-01-10
147,Morehead St.,106.19307648951704,104.29889714726627,19.7,38.7,31.9,55.5,1.8941793422507658,-6.659600601227033,2024-01-10
168,Evansville,102.60990180243547,103.26700521214234,15.3,26.8,35.1,52.2,-0.6571034097068633,-6.719033079921187,2024-01-10
156,South Florida,104.33846296954697,103.74120972372675,15.4,38.0,32.2,49.7,0.5972532458202124,-6.860875520049671,2024-01-10
158,Monmouth,103.16193109842118,102.86201735176236,17.9,31.2,33.2,46.0,0.29991374665881665,-7.017452614538123,2024-01-10
164,Rhode Island,107.24531657187484,107.45411711454796,19.6,27.1,35.1,53.2,-0.2088005426731172,-7.166018331030601,2024-01-10
181,Harvard,103.94546512847312,105.51449450669644,16.900000000000002,25.6,31.0,49.7,-1.5690293782233198,-7.178907920716226,2024-01-10
175,Colgate,102.99740113766411,104.28033618688808,18.5,25.7,33.3,50.5,-1.2829350492239655,-7.442540380026618,2024-01-10
157,Arkansas St.,108.67525238935036,108.13986207123534,17.599999999999998,40.9,31.9,50.2,0.5353903181150201,-7.500361905949836,2024-01-10
174,Georgetown,107.73727020427452,109.01417293361064,19.5,27.6,30.5,48.5,-1.2769027293361148,-7.620510664895029,2024-01-10
188,Bowling Green,102.33622305040424,104.70790843513262,16.0,25.9,34.1,52.5,-2.37168538472838,-7.709378084684311,2024-01-10
161,Oregon St.,104.0643107434766,103.8898258934952,19.7,36.5,32.6,49.9,0.1744848499813969,-7.7269142415113485,2024-01-10
167,UNC Asheville,108.55632020106792,109.05548280101604,18.6,36.1,30.2,48.5,-0.4991625999481215,-7.765639185968356,2024-01-10
177,Marshall,100.89823262956224,102.33101562637032,16.900000000000002,30.4,33.2,47.4,-1.432782996808072,-7.789597628052925,2024-01-10
162,Cal St. Northridge,102.00416121142382,101.85257923578826,19.5,41.6,29.2,52.2,0.1515819756355654,-7.843134994862306,2024-01-10
178,East Carolina,107.01530525842972,108.5683348709872,15.9,34.0,32.2,49.6,-1.5530296125574807,-7.885548063660064,2024-01-10
185,Fairfield,103.86234751216284,106.13009846238546,17.7,26.5,32.4,50.4,-2.26775095022262,-7.914678079635799,2024-01-10
173,Bryant,98.9816156633992,100.12682240826136,16.3,37.0,30.9,47.9,-1.1452067448621648,-7.931476114365921,2024-01-10
154,UC Davis,101.61949562368348,100.7312456461972,20.200000000000003,43.7,32.0,51.9,0.8882499774862822,-7.940717513733368,2024-01-10
180,Radford,106.92586728511807,108.5350159603606,16.400000000000002,34.5,30.4,47.8,-1.6091486752425226,-7.960530691897939,2024-01-10
190,Quinnipiac,102.71361147551988,105.2999544690563,16.900000000000002,25.1,33.5,47.6,-2.5863429935364195,-8.015719226057215,2024-01-10
191,Temple,101.2927098836953,103.93411179551973,14.3,29.1,33.6,44.1,-2.641401911824431,-8.099505166212904,2024-01-10
169,Louisiana Lafayette,104.83457503513196,105.70476754489994,16.900000000000002,41.9,30.0,50.3,-0.8701925097679748,-8.178667430958464,2024-01-10
179,Ohio,109.3496815571867,110.99171497407995,14.6,38.7,33.4,51.4,-1.6420334168932555,-8.202890384304887,2024-01-10
184,Furman,104.90460752826591,107.10999381894544,17.7,30.0,35.1,55.8,-2.2053862906795274,-8.257885637314512,2024-01-10
171,Towson,102.01022378424364,102.99761064681078,20.4,31.8,32.7,44.0,-0.9873868625671491,-8.298805986165961,2024-01-10
192,Denver,111.20254351246342,114.14314249607725,13.7,29.2,37.0,48.6,-2.9405989836138247,-8.327565380004431,2024-01-10
172,Jacksonville St.,99.10567779791664,100.236620172793,20.8,35.099999999999994,30.1,49.2,-1.130942374876355,-8.398124848674577,2024-01-10
209,New Hampshire,102.21361390425108,105.6824632009386,15.5,30.7,28.2,46.1,-3.468849296687523,-8.46344807097939,2024-01-10
200,La Salle,107.90823880293576,111.09198890760808,14.6,29.9,35.5,48.8,-3.1837501046723276,-8.566537563850119,2024-01-10
142,Stephen F. Austin,99.51273863952846,97.19261401793372,23.9,50.5,34.4,50.0,2.3201246215947435,-8.573673980827206,2024-01-10
183,Utah Valley,99.13251736952358,100.97957332117504,18.3,34.599999999999994,33.6,50.8,-1.8470559516514555,-8.60020413050739,2024-01-10
208,Stony Brook,105.57375592346229,109.10323356396006,16.5,23.4,37.0,47.0,-3.529477640497774,-8.662881360703642,2024-01-10
195,Cal Baptist,100.71606975758144,103.4890569631171,17.1,30.7,33.5,46.5,-2.7729872055356566,-8.719772195376752,2024-01-10
197,UC Santa Barbara,104.2584107111611,107.24805401216368,20.1,29.1,30.4,53.7,-2.989643301002573,-8.742332413611571,2024-01-10
186,Wyoming,104.90855389535774,107.29620577890115,21.7,27.3,31.7,47.3,-2.3876518835434126,-8.771617648961481,2024-01-10
176,Tarleton St.,102.36245861142883,103.66774544303831,19.4,37.3,33.5,47.7,-1.3052868316094788,-8.791974967281782,2024-01-10
182,Merrimack,96.3654010628079,98.02145404825302,20.4,36.0,32.7,52.3,-1.6560529854451147,-8.850392321121518,2024-01-10
187,Cleveland St.,105.65125755284384,108.0900405288321,16.400000000000002,37.8,31.5,45.2,-2.4387829759882607,-8.94115761535284,2024-01-10
206,Chattanooga,104.13181219407478,107.55888953619996,17.9,29.0,34.5,54.2,-3.4270773421251732,-8.943217178696356,2024-01-10
210,Northern Kentucky,105.03857154554042,108.6443600195242,17.7,27.3,34.6,51.6,-3.605788473983779,-8.945680969130105,2024-01-10
194,Saint Louis,109.36967360984907,112.31167267841612,17.8,32.9,33.9,47.7,-2.9419990685670427,-9.142169431825895,2024-01-10
217,Oral Roberts,106.77659203613374,110.92300600912348,14.099999999999998,30.1,35.6,47.1,-4.146413972989748,-9.147462523523746,2024-01-10
193,Long Beach St.,104.06933504604976,106.84173504878282,18.8,35.4,32.3,52.4,-2.7724000027330646,-9.171464001667172,2024-01-10
238,The Citadel,101.38881571302792,106.86838348462248,17.8,20.5,30.6,48.7,-5.47956777159456,-9.236686340672682,2024-01-10
211,Stetson,110.94446916180132,114.79688266137524,18.3,28.8,33.2,50.8,-3.852413499573913,-9.249172234740088,2024-01-10
201,UAB,109.11794950091158,112.42874818296956,17.1,32.2,36.0,47.8,-3.3107986820579782,-9.349087196055367,2024-01-10
213,Vanderbilt,102.00534233283724,105.72895080702617,16.2,30.6,37.7,48.5,-3.7236084741889215,-9.415101169255243,2024-01-10
204,Georgia St.,105.10003280743754,108.43990987030216,14.7,41.8,31.4,49.8,-3.339877062864616,-9.433225008347417,2024-01-10
196,Marist,98.03382983634154,100.80028544891525,19.0,39.5,30.6,52.1,-2.766455612573708,-9.457787923669962,2024-01-10
170,Troy,101.88819662266522,102.80436619793008,20.9,41.4,35.6,44.3,-0.9161695752648598,-9.459963440911565,2024-01-10
198,East Tennessee St.,100.53779623674534,103.4794986446934,17.9,38.9,31.5,46.2,-2.941702407948057,-9.572788468848312,2024-01-10
226,Columbia,105.96069499529236,110.65918954607405,17.5,28.7,31.7,48.2,-4.698494550781689,-9.57953167597683,2024-01-10
215,Northern Colorado,107.00945342287892,111.069579184278,17.0,30.5,39.1,55.8,-4.060125761399078,-9.638426714453438,2024-01-10
223,Northeastern,106.5510087618755,111.03832740713295,19.8,24.8,37.0,53.7,-4.48731864525746,-9.73146437360705,2024-01-10
203,Sam Houston St.,102.64724576383657,105.84326569941028,18.0,38.0,32.6,44.2,-3.196019935573716,-9.808572160699967,2024-01-10
212,Eastern Kentucky,104.58597768841008,108.36987730477404,17.5,28.1,42.3,46.0,-3.7838996163639536,-9.879528765982013,2024-01-10
