,team,adjoe,adjde,TO%,FTR Def,3pD%,2p%,Adj_OtoD_Margin,gilgo_score,date
0,Houston,121.51188911003136,87.78088185382583,13.4,39.6,30.2,48.8,33.73100725620553,13.670114426285371,2024-03-12
2,Purdue,128.03848818181413,96.77853954513952,16.3,23.5,32.0,53.5,31.259948636674608,13.177918668371513,2024-03-12
1,Connecticut,127.10732763107974,94.9951958242897,15.0,33.4,31.7,58.0,32.112131806790046,13.14950040214193,2024-03-12
3,Arizona,123.77786603758769,96.2830519670298,15.8,26.3,33.7,54.9,27.49481407055788,10.609386583040305,2024-03-12
9,Creighton,121.99476936646444,97.99873866921745,15.3,16.1,32.4,61.0,23.996030697246994,9.799828725320666,2024-03-12
4,Auburn,121.52797122918804,94.64587760160228,14.9,40.7,30.6,54.8,26.88209362758576,9.285427112827312,2024-03-12
8,Duke,122.78347847837628,98.54723779485263,14.4,27.4,32.3,54.6,24.236240683523647,8.857006816949426,2024-03-12
5,Tennessee,117.91038370089277,92.63075405820824,14.4,35.5,31.4,52.0,25.279629642684526,8.73012408203756,2024-03-12
7,North Carolina,118.00486705901336,94.34099662181072,14.4,28.2,31.2,50.1,23.663870437202647,8.386060966693615,2024-03-12
10,Marquette,120.20949140231365,96.7142881843981,14.6,27.3,34.5,57.4,23.495203217915545,8.288723962928483,2024-03-12
13,Gonzaga,122.9084076386099,100.12789702393816,14.000000000000002,25.3,33.8,58.5,22.78051061467174,8.22956147494976,2024-03-12
11,Illinois,125.3029447631352,101.8078599782346,15.3,27.0,34.7,54.7,23.495084784900598,8.102101718789365,2024-03-12
6,Iowa St.,113.08328042985868,89.48743813623187,16.1,35.8,32.2,51.6,23.595842293626802,7.313363799112347,2024-03-12
14,Alabama,126.243435729793,103.066067183954,16.2,39.1,31.8,57.5,23.177368545839002,6.94174481296179,2024-03-12
17,BYU,121.6778101606982,100.28477162614271,15.3,31.9,31.0,58.3,21.393038534555487,6.7657035060788475,2024-03-12
12,Kansas,116.01099952186344,94.37338044978102,16.400000000000002,29.2,33.8,55.3,21.637619072082416,6.668547633970274,2024-03-12
16,Baylor,124.17428352877737,101.9636836828399,17.5,31.7,33.4,53.7,22.210599845937466,6.583515906021852,2024-03-12
15,Saint Mary's,116.97183376359638,95.51887919055297,15.8,32.4,32.8,53.1,21.452954573043414,6.3715022895564815,2024-03-12
19,Kentucky,124.05664040769015,103.18783139102254,14.000000000000002,33.0,32.3,54.7,20.868809016667612,6.349473500167244,2024-03-12
21,Florida,120.72963422487578,100.87854778697309,16.2,33.5,32.1,52.1,19.851086437902694,5.250312727120642,2024-03-12
18,Texas,119.9757560384971,99.57959554221462,16.8,34.300000000000004,34.7,53.5,20.396160496282477,5.241207902732309,2024-03-12
20,Michigan St.,113.84804177265406,94.91312300556706,14.499999999999998,31.8,32.6,50.5,18.934918767086998,5.048000447923069,2024-03-12
23,Nebraska,115.63652748589726,97.27194282978004,16.1,27.6,31.8,52.5,18.364584656117216,4.9479966402315005,2024-03-12
35,Dayton,119.09622796120657,101.9534801113283,16.0,21.8,31.7,54.2,17.142747849878262,4.820776188425739,2024-03-12
28,Texas Tech,118.4619240879537,100.55300573777367,16.1,27.0,32.3,52.0,17.90891835018003,4.671140193609819,2024-03-12
25,Clemson,118.91629267283432,100.58452441058114,15.0,31.3,34.0,54.7,18.331768262253178,4.656828639974439,2024-03-12
22,St. John's,117.96015117186258,98.8591391498184,16.0,34.0,34.4,50.7,19.101012022044173,4.553617333446946,2024-03-12
26,Colorado,118.79997164373296,100.64789972741458,18.3,28.3,32.9,54.2,18.152071916318377,4.346313868954209,2024-03-12
29,Villanova,112.4542693452692,95.51919562542632,14.4,26.6,32.6,50.2,16.935073719842876,4.322094969104153,2024-03-12
27,Wisconsin,119.33200890667828,101.1978105961102,14.8,32.2,37.3,52.8,18.13419831056808,4.164760969446528,2024-03-12
32,Wake Forest,117.51283230449008,100.28840307231808,15.6,29.5,32.6,54.0,17.224429232172,4.139851831624919,2024-03-12
24,San Diego St.,112.40773422936296,94.99720358931056,16.2,31.8,30.5,52.2,17.4105306400524,4.0515236904319645,2024-03-12
30,New Mexico,116.328451732724,98.89960438854524,14.099999999999998,34.7,31.7,51.7,17.428847344178763,4.033346879949044,2024-03-12
40,Indiana St.,119.0220381313126,102.80717003526578,16.5,25.5,33.0,62.0,16.214868096046814,3.9548195385885565,2024-03-12
33,Nevada,115.79555538381932,98.86650392888944,14.8,33.6,31.2,52.5,16.929051454929876,3.7777213875072233,2024-03-12
31,Northwestern,118.80145992010164,101.14386531003228,13.3,39.6,35.6,50.0,17.657594610069353,3.4861327121423042,2024-03-12
45,Pittsburgh,116.40844354513034,101.04976067065216,13.5,30.0,31.0,50.1,15.358682874478177,3.318796553431687,2024-03-12
36,Boise St.,115.75434403495,99.44312809879776,16.5,33.0,30.8,52.0,16.311215936152237,3.188341721052865,2024-03-12
38,Colorado St.,114.88255085620249,99.21568373122972,14.7,31.3,34.3,57.9,15.666867124972768,3.1536389462333885,2024-03-12
34,TCU,116.877315492068,99.927998584331,17.599999999999998,35.5,32.5,52.1,16.949316907737014,3.026033313719579,2024-03-12
39,South Carolina,115.86832487803056,100.0827499543648,15.6,31.4,33.4,51.5,15.785574923665763,2.945500703436116,2024-03-12
41,Oklahoma,114.56474493768768,99.0507142084989,17.8,30.6,29.6,53.8,15.514030729188775,2.858058744805152,2024-03-12
42,Ohio St.,116.14286974750658,100.59782391851716,15.6,30.0,34.8,51.0,15.545045828989416,2.802677955683545,2024-03-12
46,Drake,116.18696550902096,101.5461164486785,13.900000000000002,31.0,33.0,55.1,14.640849060342461,2.7102179268089004,2024-03-12
37,Mississippi St.,113.6557513295695,97.93912333749036,18.6,32.2,29.4,53.4,15.71662799207914,2.701643075168274,2024-03-12
48,Iowa,120.07468981275385,105.16057902164462,13.2,32.7,35.5,53.3,14.914110791109223,2.5815575825766266,2024-03-12
52,Florida Atlantic,118.85356996325304,104.558739377159,15.7,27.1,33.0,55.5,14.294830586094037,2.5733966575173617,2024-03-12
50,Utah St.,115.15366321611538,101.03151819703244,16.0,30.1,28.5,57.5,14.122145019082936,2.55715846164059,2024-03-12
44,Washington St.,114.23711903909812,99.16151157079594,15.7,32.800000000000004,32.5,52.3,15.07560746830218,2.460720555664329,2024-03-12
56,Butler,113.90753088728698,100.7814067133592,14.9,22.8,32.5,51.4,13.126124173927778,2.3139357460959444,2024-03-12
49,Utah,113.9524636893205,99.86058260310004,16.400000000000002,26.5,34.2,53.8,14.091881086220454,2.2410974625944764,2024-03-12
47,Texas A&M,114.38121491364689,100.14491608826044,14.499999999999998,29.9,33.3,47.2,14.236298825386442,2.2044922834857292,2024-03-12
43,Cincinnati,112.13017781095851,97.31386435365042,17.599999999999998,29.6,33.7,51.2,14.816313457308098,2.1535512089579405,2024-03-12
53,Virginia Tech,117.17614473369431,103.15779454411428,16.2,29.2,34.6,54.7,14.018350189580033,1.9723936156438198,2024-03-12
54,Virginia,106.04208565612696,93.55024836259828,13.3,26.5,30.7,47.0,12.491837293528675,1.8618707490524924,2024-03-12
70,Princeton,116.3049481727762,105.43881491739396,11.9,24.2,32.6,56.4,10.866133255382238,1.450441285783165,2024-03-12
