,team,adjoe,adjde,TO%,FTR Def,3pD%,2p%,Adj_OtoD_Margin,gilgo_score,date
1,Purdue,127.01295213637152,93.55896918879677,16.7,22.9,30.9,54.9,33.45398294757476,14.635179598020606,2024-01-17
0,Houston,117.0017568869266,83.93996870064453,14.6,40.400000000000006,27.4,49.7,33.06178818628207,13.236490793632065,2024-01-17
2,Arizona,120.87540072859306,91.35598580930304,16.3,24.9,33.3,54.9,29.51941491929003,11.92329310076692,2024-01-17
4,Alabama,128.1058205696096,99.41733284789728,16.6,35.2,31.5,57.8,28.688487721712306,10.633977510244506,2024-01-17
3,Auburn,121.39271528913706,93.63075863498312,14.099999999999998,36.4,29.7,55.1,27.761956654153934,10.4395935590339,2024-01-17
6,BYU,119.08683999609195,94.23951416239274,15.2,28.7,27.2,58.9,24.847325833699216,9.510818758556521,2024-01-17
11,Creighton,117.71932640958914,95.0828187958986,16.1,14.099999999999998,30.2,61.4,22.63650761369054,9.21111964435123,2024-01-17
7,North Carolina,117.99205736507808,93.63636492174672,14.3,27.0,28.8,50.8,24.355692443331364,9.15007239043213,2024-01-17
5,Tennessee,117.58725746192808,92.61520484494952,15.9,37.7,30.3,52.3,24.97205261697856,8.181802096356918,2024-01-17
12,Illinois,120.14503699610567,97.25757517693572,16.7,23.4,31.4,54.8,22.887461819169957,8.099851709693672,2024-01-17
9,Connecticut,123.6593524551882,99.28967670736355,15.8,37.0,34.2,61.8,24.369675747824644,7.86960220617303,2024-01-17
10,Michigan St.,118.5534768212762,95.40489082871584,15.7,30.2,30.3,53.5,23.14858599256037,7.840337455461826,2024-01-17
17,Duke,120.4132738269242,99.0599408085611,13.3,26.6,33.6,54.4,21.353333018363102,7.248033141201491,2024-01-17
8,Iowa St.,114.0491265334212,91.54961198372814,15.4,32.300000000000004,33.2,55.1,22.49951454969306,7.1144538753127655,2024-01-17
13,Marquette,115.70125435411146,94.36254566098944,14.4,27.1,33.6,56.7,21.338708693122015,7.076562302804428,2024-01-17
14,Kansas,115.89617510797976,94.9968198985799,17.0,25.3,31.7,56.1,20.899355209399857,6.674056677733912,2024-01-17
16,Wisconsin,120.96340036574998,99.47861841655096,15.1,30.7,35.2,53.3,21.484781949199018,6.481466989011398,2024-01-17
22,Kentucky,120.102086376159,100.39247307872442,12.8,31.7,31.3,55.3,19.709613297434572,6.063514111435089,2024-01-17
21,Indiana St.,120.63385556397468,100.69923377911974,17.0,27.6,32.5,60.7,19.93462178485494,5.944519288761512,2024-01-17
20,Utah,118.29227590651462,98.55438357363872,16.1,24.4,34.2,53.7,19.7378923328759,5.928914323054298,2024-01-17
19,Baylor,120.00093363429592,99.89962577385192,16.3,31.2,29.7,53.4,20.101307860443995,5.832197794870838,2024-01-17
28,Dayton,120.60180989076296,101.90454461897605,16.8,19.8,32.2,54.1,18.697265271786918,5.7786318157900185,2024-01-17
31,Texas Tech,117.088514027676,99.12835067017238,15.7,23.9,32.1,53.7,17.960163357503617,5.126449648077208,2024-01-17
