,team,adjoe,adjde,TO%,FTR Def,3pD%,2p%,Adj_OtoD_Margin,gilgo_score,date
18,Duke,119.15084972224298,98.88498139372729,13.7,27.800000000000004,33.7,53.8,20.265868328515694,6.379279680394574,2024-02-02
23,Kentucky,120.31299327476702,100.91065008260875,13.0,31.3,32.2,54.1,19.40234319215827,5.771879347216546,2024-02-02
17,New Mexico,115.66297727167702,95.66656541523426,14.2,34.8,31.5,53.6,19.996411856442762,5.646411232430084,2024-02-02
20,Baylor,121.8654688029212,101.7547993721517,16.400000000000002,30.5,32.7,53.3,20.110669430769505,5.643558352769396,2024-02-02
24,Gonzaga,116.29724963468578,97.63991898083668,15.0,25.8,32.4,57.8,18.6573306538491,5.590671698847951,2024-02-02
15,Saint Mary's,113.72713006252924,92.98933627079332,16.8,34.300000000000004,32.8,52.4,20.737793791735925,5.568604212958913,2024-02-02
28,Texas Tech,120.16119630940923,101.4176802680348,15.8,24.2,34.2,53.0,18.743516041374434,5.370444785238405,2024-02-02
34,Indiana St.,120.30225642763428,102.36947402989698,17.1,25.0,34.0,61.1,17.9327823977373,4.841697262619752,2024-02-02
22,Oklahoma,113.06218714475274,94.80843678807666,18.0,30.4,28.1,55.7,18.25375035667608,4.6913877175724075,2024-02-02
25,Florida,119.5254998866236,100.79775081609338,16.900000000000002,30.8,33.3,51.9,18.727749070530223,4.597926933023437,2024-02-02
21,St. John's,115.66402179325785,96.68662575976968,16.6,34.2,31.6,49.8,18.977396033488162,4.555711580427779,2024-02-02
32,Clemson,117.89731190397502,100.11724414712556,15.1,33.0,34.0,55.2,17.780067756849462,4.15954133167817,2024-02-02
26,Texas,117.80963013529544,99.4055379938642,17.4,32.5,34.1,53.8,18.404092141431235,4.150546206273052,2024-02-02
29,Colorado,116.23742159461332,98.180226981385,18.3,29.6,33.6,54.2,18.05719461322832,4.110888714069273,2024-02-02
35,Utah,115.25011963692292,98.6068495595418,16.400000000000002,24.3,35.5,54.1,16.643270077381118,3.908144747202482,2024-02-02
31,San Diego St.,112.5605497207512,95.58029332463444,15.6,32.4,29.8,52.5,16.980256396116758,3.898756401631222,2024-02-02
27,Mississippi St.,113.12897027230808,95.46611421938452,18.7,32.9,28.5,53.9,17.66285605292356,3.8935921922833696,2024-02-02
30,SMU,112.271274042635,95.0840975743528,17.7,32.2,27.8,51.3,17.187176468282203,3.8148776456521434,2024-02-02
37,Utah St.,114.28841073065286,98.30854504388856,16.0,31.3,28.0,58.1,15.979865686764299,3.6361680689262212,2024-02-02
33,TCU,117.12574761985957,99.64749670317278,17.7,33.5,32.0,54.4,17.47825091668679,3.6278830591789406,2024-02-02
54,Butler,114.66751159619962,100.49414981434224,14.4,22.2,31.4,52.1,14.17336178185738,3.2018506869330032,2024-02-02
51,Miami FL,115.40308750080118,100.96874741469344,17.599999999999998,20.4,29.9,54.9,14.434340086107738,3.195747452525721,2024-02-02
43,Colorado St.,116.2658067265428,100.89822049078316,14.9,28.9,34.6,58.3,15.367586235759646,3.149877603813385,2024-02-02
46,Mississippi,117.31638060415924,102.16810594707924,15.0,29.7,31.9,49.5,15.148274657079995,2.876497540818798,2024-02-02
49,Florida Atlantic,117.48186086003896,102.67355687348667,16.3,25.5,34.4,56.3,14.80830398655229,2.847415431796895,2024-02-02
36,Northwestern,118.04425497472808,101.38226330963448,13.3,41.1,36.5,53.2,16.661991665093595,2.7625649157070917,2024-02-02
50,Nebraska,116.13943020629378,101.5437289226124,16.400000000000002,24.7,33.1,52.3,14.595701283681379,2.759727783045641,2024-02-02
48,Ohio St.,115.9135248852008,101.28412184072312,15.4,26.0,35.8,51.0,14.629403044477684,2.5717358571313866,2024-02-02
39,South Carolina,113.00496331375368,97.81914454980785,16.1,31.4,32.2,50.5,15.185818763945832,2.5616494460069568,2024-02-02
44,Wake Forest,115.13945949751974,100.1258312673005,16.0,30.2,33.4,52.9,15.01362823021924,2.5616132204337356,2024-02-02
38,Boise St.,111.46644996814308,96.10861435646405,17.5,33.300000000000004,28.7,50.1,15.357835611679036,2.5217297231242126,2024-02-02
40,Xavier,114.16313456417106,98.85192675402786,16.6,30.2,33.2,47.8,15.311207810143202,2.505336764187353,2024-02-02
47,Villanova,112.45533854433668,97.9379771677943,15.0,28.9,33.7,50.9,14.517361376542382,2.464440439690854,2024-02-02
42,Washington St.,112.58771566330518,97.66530631695632,15.2,33.300000000000004,32.4,53.7,14.922409346348857,2.454519701272802,2024-02-02
41,Cincinnati,109.95383919692124,95.36843621635502,16.5,28.000000000000004,32.8,51.0,14.585402980566215,2.4130958181453916,2024-02-02
58,Iowa,116.4557281955116,102.50635151731282,13.3,30.1,33.3,53.2,13.949376678198774,2.392369773701252,2024-02-02
57,Drake,113.95289201839532,100.23837463467034,14.000000000000002,30.3,33.3,57.0,13.714517383724981,2.226805604072239,2024-02-02
62,Richmond,107.7658840293646,95.74752079575184,12.6,25.7,30.0,52.0,12.01836323361276,1.971451572503784,2024-02-02
45,Providence,107.11121585288322,93.15871305545092,18.3,28.3,31.3,56.1,13.952502797432302,1.9695767064337033,2024-02-02
55,Virginia Tech,112.46057095946615,98.58679309622562,17.5,28.1,33.0,54.1,13.873777863240534,1.8786544965767262,2024-02-02
60,Virginia,105.68540536864448,93.24205095413647,14.000000000000002,24.7,32.1,48.1,12.443354414508008,1.8039961928498842,2024-02-02
52,Bradley,114.81532622279934,100.45895417024056,17.9,34.599999999999994,33.0,55.7,14.356372052558783,1.5460869520608573,2024-02-02
56,Oregon,115.3609280086066,101.4652755157564,15.1,33.800000000000004,35.0,52.0,13.895652492850203,1.539248020638622,2024-02-02
53,Seton Hall,112.9008865418727,98.7934117747727,19.4,28.1,33.8,50.6,14.107474767100001,1.5330096079310012,2024-02-02
75,Princeton,114.7810722973354,103.88387970530005,13.5,22.5,33.3,57.9,10.897192592035353,1.3485374811415654,2024-02-02
61,Texas A&M,112.69542586074876,100.07994468620284,14.499999999999998,31.8,34.0,47.1,12.61548117454592,0.9791435164730109,2024-02-02
65,Georgia,111.11740348258276,99.0791378972273,16.3,28.8,31.7,48.7,12.038265585355461,0.837142007066831,2024-02-02
66,Nevada,110.24131257105029,98.31540115450032,14.4,33.2,32.1,52.3,11.925911416549965,0.7524059640954777,2024-02-02
71,Pittsburgh,110.08359332274456,99.229613738045,14.3,28.7,30.2,50.3,10.853979584699559,0.6280775466667303,2024-02-02
64,Washington,114.8480395410239,102.3744978850003,16.3,35.4,34.0,54.1,12.473541656023599,0.4635604101743944,2024-02-02
59,North Texas,109.48933464105026,96.466701678088,19.1,36.6,30.7,48.0,13.022632962962263,0.29690610740697965,2024-02-02
84,Appalachian St.,106.22536333035254,97.0359488550329,15.0,21.7,31.3,54.7,9.189414475319637,0.19359282994497828,2024-02-02
72,Syracuse,106.26841587265228,95.85518765266528,16.900000000000002,26.0,31.7,49.7,10.413228219987005,0.036869214192072786,2024-02-02
63,Louisiana Tech,109.00219222705518,97.11595925132208,19.0,31.0,32.3,48.6,11.886232975733094,0.034102115197187866,2024-02-02
77,Saint Joseph's,112.688445936501,102.46126022266664,16.400000000000002,30.0,31.9,53.2,10.22718571383436,-0.27761671456104153,2024-02-02
79,James Madison,109.30322112010626,99.42014921314797,14.7,35.5,28.7,54.7,9.883071906958293,-0.41517613675544185,2024-02-02
74,St. Bonaventure,110.40326055726749,99.86385876994088,16.2,34.1,32.0,51.4,10.53940178732661,-0.4989149097307677,2024-02-02
85,Boston College,114.35090228299823,104.62565708148986,15.0,28.4,35.4,52.1,9.725245201508372,-0.5120004270798926,2024-02-02
83,Yale,110.59042874477863,100.96578308448991,14.6,29.3,34.5,50.2,9.62464566028872,-0.5753161472238808,2024-02-02
68,Maryland,104.76295598990016,93.82840399100954,17.9,32.1,34.1,49.3,10.934551998890626,-0.5874732806767187,2024-02-02
86,Charlotte,109.82487412549152,100.86991268931068,15.3,30.0,30.6,52.9,8.954961436180838,-0.7738735239296892,2024-02-02
70,San Francisco,108.91952458880024,98.12663807762932,18.0,36.4,33.5,58.1,10.79288651117092,-0.7807392281857388,2024-02-02
78,Indiana,109.61606506932851,99.676671802342,17.1,31.4,33.3,53.2,9.939393266986514,-0.8136701071382269,2024-02-02
81,Michigan,115.4843121008998,105.37925692237629,17.5,29.9,36.4,51.9,10.105055178523514,-0.9265663411006559,2024-02-02
87,Stanford,110.95494825941668,101.97103289971562,17.8,24.7,34.1,53.5,8.983915359701058,-0.9426616305823559,2024-02-02
88,McNeese St.,111.37022611107982,102.3827878158094,14.000000000000002,31.3,34.6,50.4,8.987438295270422,-1.0522126398850427,2024-02-02
67,UCF,103.3134474125317,92.2452864564652,18.9,36.2,33.2,46.8,11.068160956066507,-1.0603218167994313,2024-02-02
69,Florida St.,108.27265403715408,97.03305285545824,16.400000000000002,42.9,33.2,49.3,11.239601181695846,-1.087193279165534,2024-02-02
76,Grand Canyon,110.1919320882331,100.00871067483678,19.1,33.900000000000006,31.9,53.5,10.183221413396325,-1.1136849378282427,2024-02-02
96,UC San Diego,111.62615521372147,103.44663643040488,14.2,27.4,34.2,52.1,8.179518783316595,-1.1309935421768766,2024-02-02
82,North Carolina St.,109.0320266163276,99.5002186227568,14.2,35.8,33.8,49.6,9.531807993570794,-1.1344971239218147,2024-02-02
73,Kansas St.,105.70176285561888,95.3959674045652,21.5,31.2,31.3,52.2,10.305795451053683,-1.180664774857253,2024-02-02
91,Minnesota,109.01988300681508,100.42594027082586,18.3,27.700000000000003,32.7,56.7,8.593942735989216,-1.3370449310465786,2024-02-02
94,UNLV,113.7778565978318,105.29334095676585,15.1,29.8,35.6,54.1,8.484515641065954,-1.3725454589497683,2024-02-02
80,LSU,108.91901417469164,99.35096797164894,18.5,33.1,33.3,52.0,9.568046203042698,-1.4703418161439545,2024-02-02
92,Memphis,111.77540079519132,103.00306718066552,18.6,30.2,34.0,53.4,8.772333614525792,-1.7153764951392678,2024-02-02
99,Cornell,114.36527035410369,106.47641848571568,18.5,32.7,32.9,64.0,7.888851868388002,-2.0652503602833194,2024-02-02
97,Penn St.,108.72632390460872,101.02612344679304,15.3,35.6,31.1,51.8,7.700200457815683,-2.135877720732434,2024-02-02
111,Vermont,107.40640677192266,101.59482256761156,13.900000000000002,25.6,32.9,54.8,5.811584204311103,-2.171733635370228,2024-02-02
93,Massachusetts,112.61208347123426,104.04670562763914,15.2,40.1,34.2,53.3,8.565377843595115,-2.21506951540698,2024-02-02
101,UNC Wilmington,113.00111819533956,105.5954357302941,12.6,35.0,35.6,49.3,7.405682465045459,-2.2408336963222704,2024-02-02
90,UC Irvine,104.97187478717623,96.62667412907304,18.1,34.599999999999994,32.9,49.7,8.345200658103195,-2.326327598557051,2024-02-02
95,VCU,109.58762026580432,101.5155535573966,18.6,36.1,28.8,51.6,8.072066708407718,-2.3321893078712934,2024-02-02
89,Samford,113.65201578321972,104.61654605612604,18.7,36.7,36.7,54.3,9.035469727093684,-2.3684134664728536,2024-02-02
104,Akron,107.90328047448634,101.05764271939567,17.4,29.6,32.2,55.0,6.845637755090664,-2.440960969394695,2024-02-02
102,Southern Illinois,109.3888939697022,102.32310196965636,17.599999999999998,33.5,28.7,52.7,7.065792000045832,-2.493916879972043,2024-02-02
100,George Mason,109.6119416654769,102.2823425482209,16.7,31.5,35.1,52.4,7.329599117256009,-2.515794538473835,2024-02-02
105,Northern Iowa,108.95512736455596,102.1363734231256,15.8,32.1,35.1,52.4,6.818753941430359,-2.732310095727482,2024-02-02
116,College of Charleston,112.77305805936383,106.99467783680058,14.8,29.4,34.7,53.4,5.778380222563257,-2.884488064236414,2024-02-02
98,USC,109.9982897012857,102.39843833569158,19.2,31.5,36.0,49.9,7.59985136559412,-2.9179406669875867,2024-02-02
114,Arizona St.,102.66908712955625,97.33146787699238,14.7,28.9,31.8,49.1,5.337619252563869,-2.9868022559360403,2024-02-02
108,Youngstown St.,108.57325510622942,102.55179004809584,15.8,31.6,34.4,52.7,6.021465058133586,-3.1069063145385125,2024-02-02
119,Drexel,107.42592101360302,102.25386767878302,17.1,27.9,30.5,50.6,5.172053334819992,-3.2484974657598054,2024-02-02
123,Tulane,111.66487680134088,107.00635916049195,13.7,31.1,33.6,56.4,4.6585176408489275,-3.363754239082155,2024-02-02
103,Duquesne,105.08298291394011,98.41356743350256,17.1,35.9,33.6,49.0,6.66941548043755,-3.3791065569330954,2024-02-02
115,Western Carolina,107.92774290702526,102.364180480748,14.499999999999998,32.4,35.5,50.1,5.563562426277258,-3.408626919970872,2024-02-02
117,High Point,117.15075716070348,111.19340331700587,15.8,35.6,36.1,54.0,5.957353843697604,-3.617014155344463,2024-02-02
112,California,109.32675497555,103.42623923286428,16.2,33.800000000000004,35.5,49.1,5.900515742685727,-3.649585396961707,2024-02-02
110,Arkansas,106.70888298748862,100.9279425737613,16.400000000000002,34.1,34.9,50.2,5.780940413727322,-3.703176347626334,2024-02-02
107,Morehead St.,108.4865005554248,102.4650895005837,19.0,36.3,30.8,55.7,6.021411054841096,-3.705989256546931,2024-02-02
109,Rutgers,97.5557385666063,92.155037279905,17.1,31.5,31.4,43.8,5.400701286701292,-3.7216222151122125,2024-02-02
106,Loyola Chicago,102.53326404243698,96.1777287350302,19.2,34.5,35.7,52.7,6.355535307406782,-3.8494734624818627,2024-02-02
120,Georgia Tech,110.79430732693912,105.50568121916784,17.4,32.9,32.5,49.4,5.288626107771279,-3.8912880742595197,2024-02-02
121,Oklahoma St.,104.4759104757796,99.50311832872872,19.3,27.6,33.4,51.4,4.972792147050882,-3.9195967902989626,2024-02-02
127,Liberty,109.98430338981116,105.93093103198252,14.6,32.1,32.4,54.9,4.053372357828636,-3.9265928617245325,2024-02-02
125,Davidson,104.81518271210028,100.69728733838046,16.3,29.6,32.4,51.2,4.1178953737198185,-4.050083822030912,2024-02-02
135,UMass Lowell,105.45300770104436,102.28554984067893,18.4,25.7,27.5,52.8,3.167457860365431,-4.178000705177087,2024-02-02
133,Murray St.,107.9286531573142,104.52361414080276,14.3,27.3,35.6,51.1,3.405039016511438,-4.192876199928024,2024-02-02
126,West Virginia,106.60906306167342,102.48430736822276,17.5,26.9,33.1,46.4,4.124755693450666,-4.195049026995095,2024-02-02
113,Seattle,105.20726529308884,99.658602873736,19.4,40.1,28.4,51.0,5.548662419352837,-4.365865924194769,2024-02-02
118,UCLA,103.06309976860248,97.85562936457151,18.0,36.0,33.1,45.2,5.207470404030971,-4.505443053541109,2024-02-02
136,St. Thomas,107.08126109836228,104.00932382844763,15.2,30.5,33.3,54.5,3.071937269914642,-4.5604682653520685,2024-02-02
132,South Florida,108.29001291329745,104.83035422980544,15.6,33.5,31.6,50.0,3.459658683492009,-4.670658203069875,2024-02-02
131,UNC Greensboro,107.53487967011222,104.00913876898268,15.3,34.9,31.8,49.1,3.525740901129538,-4.753848050310983,2024-02-02
122,Missouri,109.117846754615,104.55442774801308,16.3,40.0,34.0,52.8,4.563419006601919,-4.830714405972831,2024-02-02
147,Toledo,111.24013169844532,109.3480714299659,15.4,24.1,34.0,52.4,1.892060268479426,-4.834393236227551,2024-02-02
139,Delaware,106.89192123066584,104.6960226808626,15.3,28.5,32.0,53.0,2.195898549803246,-4.8656518846200205,2024-02-02
124,Louisiana Lafayette,107.87464141987736,103.58441708638856,17.599999999999998,41.8,27.3,51.8,4.290224333488808,-4.878063156571827,2024-02-02
128,Santa Clara,110.0633872739705,106.22139649338922,18.5,33.6,32.6,53.1,3.841990780581284,-4.920985623845417,2024-02-02
142,Chattanooga,109.54694519167133,107.401885368728,16.8,29.2,33.5,58.4,2.145059822943324,-5.172113508004572,2024-02-02
130,Towson,104.77594849463148,101.31159351240832,18.8,32.1,31.5,44.7,3.4643549822231563,-5.225493460843874,2024-02-02
144,Missouri St.,103.74374041210665,101.90214090312932,17.2,26.4,31.9,51.1,1.8415995089773247,-5.253624299523832,2024-02-02
129,Eastern Washington,108.86204547122516,105.06246093914366,19.8,35.0,34.3,56.2,3.7995845320814965,-5.339153435430287,2024-02-02
141,Oakland,108.62800581972743,106.4577821101297,16.8,27.800000000000004,35.1,51.6,2.1702237095977353,-5.357863537145382,2024-02-02
138,Hofstra,106.87849319863146,104.67108947084832,16.2,30.3,35.3,55.5,2.207403727783145,-5.367133726052281,2024-02-02
137,Winthrop,106.74443987147713,104.00882764883929,19.2,34.1,29.1,51.6,2.7356122226378403,-5.525226544190918,2024-02-02
151,Wichita St.,105.36247615034424,103.80343254599735,18.5,24.9,33.2,51.6,1.5590436043468827,-5.5931334013484015,2024-02-02
155,Weber St.,108.42695916200566,107.31238769490518,15.1,28.4,33.4,53.0,1.1145714671004754,-5.59431140506871,2024-02-02
150,Wright St.,116.99233868547404,115.10111363507777,16.400000000000002,31.3,37.3,58.6,1.8912250503962724,-5.754102719258275,2024-02-02
152,Montana,109.91616384835268,108.38187502637714,14.9,32.300000000000004,35.5,53.7,1.5342888219755366,-5.816333818594923,2024-02-02
140,UAB,110.9382780134793,108.67851394815396,16.900000000000002,32.7,35.4,49.7,2.259764065325342,-5.859193920151542,2024-02-02
154,Belmont,107.48634271258894,106.35127612585222,17.7,27.4,35.0,53.8,1.1350665867367127,-6.029109382090605,2024-02-02
159,Furman,105.95534026756984,105.62753123143604,16.7,26.700000000000003,32.5,53.6,0.3278090361338002,-6.094086487958383,2024-02-02
149,Western Kentucky,103.12339349977864,101.45420582978691,19.2,31.8,31.9,51.8,1.6691876699917287,-6.178695521305045,2024-02-02
146,Notre Dame,98.30901366028478,96.63109665093786,21.1,26.200000000000003,33.8,47.8,1.6779170093469133,-6.240970624298384,2024-02-02
157,Bryant,100.03940377281916,99.33338397224242,15.2,35.5,29.7,50.7,0.7060198005767404,-6.297177921648188,2024-02-02
134,Troy,106.10361675068536,102.86256585199482,19.6,38.7,36.2,46.2,3.2410508986905455,-6.444208951798768,2024-02-02
167,George Washington,105.35640251708554,105.78065882672604,18.0,21.4,33.5,49.9,-0.4242563096404979,-6.4666963488807045,2024-02-02
153,UNC Asheville,107.92129256225076,106.6992613555958,18.0,35.4,31.3,49.4,1.222031206654961,-6.610460963940473,2024-02-02
156,South Dakota St.,107.19081483403008,106.4220773716184,17.599999999999998,30.2,37.1,55.2,0.7687374624116785,-6.623570147928876,2024-02-02
160,Loyola Marymount,106.9421553811392,106.6542989569524,17.599999999999998,29.3,31.9,48.3,0.28785642418679913,-6.623757581246053,2024-02-02
148,Oregon St.,106.19594772572546,104.39310272104056,19.1,37.6,31.9,50.0,1.8028450046848974,-6.676664547142213,2024-02-02
158,Georgetown,110.55598924364458,109.87545833124628,18.6,31.4,32.0,47.3,0.6805309123982966,-6.786576143437039,2024-02-02
161,Wyoming,108.8091536018676,108.61868420345516,20.3,26.0,32.8,48.2,0.19046939841244637,-6.903213666968407,2024-02-02
173,Fairfield,105.9758113446788,106.91687787165256,16.8,26.3,32.2,50.1,-0.9410665269737564,-6.928500581453992,2024-02-02
171,Quinnipiac,102.98340703066764,103.79098484954014,17.5,25.7,32.3,49.7,-0.8075778188725025,-6.9285724695122255,2024-02-02
145,UC Davis,102.8931640909388,101.11253831492628,20.0,39.1,32.1,51.2,1.7806257760125135,-6.961668276632368,2024-02-02
162,Cal Baptist,102.7508875829742,102.61493341958192,16.8,32.5,32.3,46.4,0.1359541633922845,-6.970217960330707,2024-02-02
170,East Carolina,102.94078439932451,103.67333122941704,16.1,31.7,30.9,48.0,-0.7325468300925309,-7.147603566356445,2024-02-02
163,San Jose St.,109.72061989341884,109.60549737452835,15.4,35.099999999999994,37.6,53.0,0.11512251889048741,-7.216825263476803,2024-02-02
165,Tulsa,103.23931040456269,103.6515473214013,19.1,30.8,30.5,51.4,-0.41223691683860864,-7.238064519271552,2024-02-02
177,Stony Brook,105.51314276445612,107.02624781222823,15.7,25.1,36.4,48.3,-1.5131050477721146,-7.37044407914099,2024-02-02
168,Ohio,107.92476591244196,108.64765749612268,14.000000000000002,37.0,33.5,51.9,-0.7228915836807204,-7.375463866045239,2024-02-02
166,UC Santa Barbara,106.71556278135782,107.14430982055003,20.3,31.3,30.8,54.9,-0.428747039192217,-7.415485693907252,2024-02-02
183,Colgate,102.29927267493588,104.22454598050244,16.900000000000002,26.3,30.9,49.7,-1.925273305566563,-7.453666716395604,2024-02-02
169,Monmouth,104.80780987892042,105.53083823275875,16.8,32.1,33.5,46.2,-0.7230283538383304,-7.558797295841381,2024-02-02
192,Harvard,104.15558422739932,106.51423203506302,17.0,25.8,31.8,50.7,-2.3586478076637007,-7.730075162674859,2024-02-02
178,Penn,107.56047745744767,109.27022456485236,18.9,23.3,35.9,49.7,-1.7097471074046808,-7.777695735516856,2024-02-02
164,Iona,104.44895669486928,104.51010213756216,15.5,41.9,33.5,48.5,-0.06114544269287592,-7.783948720042655,2024-02-02
179,Northern Colorado,111.12357785568558,113.00694088113494,15.4,30.5,37.4,56.9,-1.8833630254493556,-7.872801445524108,2024-02-02
202,Lipscomb,109.1779265208968,112.42528197520264,14.8,23.6,35.9,55.2,-3.2473554543058327,-7.889886827126559,2024-02-02
180,Radford,106.51629507883214,108.3447698087648,17.0,33.900000000000006,31.6,49.0,-1.8284747299326511,-8.199019585258917,2024-02-02
176,Rhode Island,107.91972083088268,109.35266105829535,19.2,30.2,35.8,51.2,-1.4329402274126721,-8.25139353872173,2024-02-02
193,Bowling Green,104.74713128100962,107.31813350768246,16.1,28.1,36.5,52.0,-2.571002226672846,-8.260461358270437,2024-02-02
174,Arkansas St.,110.19028642571378,111.1717887365547,16.8,40.400000000000006,33.1,50.1,-0.9815023108409235,-8.343516409612963,2024-02-02
182,Illinois Chicago,100.77392749829102,102.62203621807588,18.2,35.4,29.9,50.4,-1.848108719784861,-8.374846319068764,2024-02-02
185,Merrimack,95.82814632485706,97.66942983611256,18.8,33.6,31.6,52.3,-1.8412835112554973,-8.382182941865853,2024-02-02
189,Eastern Kentucky,104.5879966625125,106.75825416098596,16.3,28.9,39.6,47.2,-2.170257498473461,-8.51640707406881,2024-02-02
172,Gardner Webb,102.98315088524228,103.88520651098392,15.1,44.7,34.3,48.0,-0.9020556257416388,-8.570503931702401,2024-02-02
201,Northern Kentucky,103.04850533135377,106.09966805166256,18.3,28.6,31.5,51.6,-3.0511627203087954,-8.581709259388365,2024-02-02
204,La Salle,104.15825638518432,107.3327530002858,14.2,31.8,35.1,47.9,-3.1744966151014893,-8.666342935211908,2024-02-02
143,Stephen F. Austin,102.6588642588477,100.803667809067,22.3,50.5,36.1,50.2,1.8551964497807063,-8.71848016563377,2024-02-02
187,Longwood,101.54271290315552,103.50478901079418,18.4,34.1,34.0,48.6,-1.9620761076386657,-8.738416425659587,2024-02-02
194,Rice,103.9271931501,106.50817638779768,18.5,28.9,36.3,50.8,-2.58098323769768,-8.764549774995585,2024-02-02
186,Sam Houston St.,102.95972312322507,104.94638119195942,18.0,35.2,33.0,45.5,-1.986658068734343,-8.80206142192795,2024-02-02
191,Hawaii,101.48247502904567,103.74644031144932,18.8,34.2,34.0,54.5,-2.263965282403646,-8.822118822266225,2024-02-02
184,Tarleton St.,104.51120605643996,106.51864800068223,18.1,36.0,35.5,48.5,-2.0074419442422737,-9.016339585987787,2024-02-02
203,Vanderbilt,100.75530758424358,103.81820906450788,16.1,31.7,37.3,46.7,-3.0629014802643013,-9.120119902961225,2024-02-02
211,Stetson,109.24202528614308,113.55524892449372,16.8,26.9,33.8,51.7,-4.3132236383506495,-9.121616419393897,2024-02-02
215,Fort Wayne,101.24892116551588,105.477801397301,14.8,32.9,31.6,51.4,-4.228880231785112,-9.128166941388919,2024-02-02
188,Jacksonville St.,100.34542123375024,102.31097247231688,20.9,36.4,32.0,50.3,-1.9655512385666327,-9.164586255525647,2024-02-02
199,Long Beach St.,104.77644772167434,107.71680895779993,18.3,33.2,34.6,50.6,-2.9403612361255824,-9.222220354036606,2024-02-02
198,Kent St.,105.46061037949856,108.375189337289,18.0,34.2,35.6,49.0,-2.9145789577904395,-9.377593164252168,2024-02-02
200,Saint Louis,108.9724912436327,112.07793203171131,17.2,34.9,34.5,46.9,-3.10544078807861,-9.400068880727952,2024-02-02
206,North Florida,107.19277842617072,110.67945323739336,16.5,35.4,34.9,52.2,-3.486674811222642,-9.43477163484581,2024-02-02
195,Air Force,105.71073898943666,108.45681619045952,19.1,35.6,35.5,53.8,-2.7460772010228567,-9.438507092623944,2024-02-02
221,Marshall,101.04122882821883,105.37268152618428,16.900000000000002,29.0,34.1,48.6,-4.331452697965446,-9.462886145758922,2024-02-02
216,Nebraska Omaha,104.86510379775515,109.24524473192945,15.2,32.9,34.1,50.9,-4.3801409341742925,-9.502635969846319,2024-02-02
228,Evansville,100.07436041071703,104.83272776586654,16.900000000000002,27.200000000000003,34.3,50.4,-4.7583673551495025,-9.517004086641197,2024-02-02
210,Fresno St.,104.1998728932224,108.0062018367741,20.4,26.700000000000003,37.6,55.5,-3.8063289435516907,-9.58851065556653,2024-02-02
224,Columbia,106.63780403873928,111.3963871065433,17.4,28.5,32.5,48.8,-4.758583067804025,-9.626685671360455,2024-02-02
175,UT Arlington,102.46404634335072,103.54422728951047,23.0,39.0,36.7,48.6,-1.0801809461597571,-9.64741037715745,2024-02-02
207,Cleveland St.,106.42041728587556,110.07594986064936,15.8,39.0,32.2,47.3,-3.655532574773801,-9.687774870612019,2024-02-02
242,New Hampshire,99.8173255579026,105.73110374656942,16.5,27.9,28.3,48.5,-5.913778188666811,-9.797054695086755,2024-02-02
227,Illinois St.,99.0731765027534,103.7215551070162,17.5,30.0,34.0,49.9,-4.648378604262803,-9.80351094860031,2024-02-02
