,team,adjoe,adjde,TO%,FTR Def,3pD%,2p%,Adj_OtoD_Margin,gilgo_score,date
0,Houston,121.50681781250174,87.77678585306583,13.4,39.6,30.2,48.8,33.730031959435905,13.6695194952559,2024-03-11
2,Purdue,128.05589634140364,96.79800732993276,16.3,23.5,32.0,53.5,31.25788901147088,13.176662296997238,2024-03-11
1,Connecticut,127.13767142953586,95.02868985402252,15.0,33.4,31.7,58.0,32.10898157551334,13.147578761063139,2024-03-11
3,Arizona,123.7774195802054,96.30685574851498,15.8,26.3,33.7,54.9,27.470563831690427,10.594593937331162,2024-03-11
9,Creighton,121.97244806224626,97.9950068018994,15.3,16.1,32.4,61.0,23.977441260346865,9.788489168811587,2024-03-11
4,Auburn,121.52438794473764,94.63227695316372,14.9,40.7,30.6,54.8,26.892110991573915,9.291537704860088,2024-03-11
8,Duke,122.77570919274751,98.54344915646747,14.4,27.4,32.3,54.6,24.23226003628004,8.854578622130823,2024-03-11
5,Tennessee,117.92761360403016,92.64572958408198,14.4,35.5,31.4,52.0,25.28188401994818,8.731499252168389,2024-03-11
7,North Carolina,117.99835801097517,94.33092982786894,14.4,28.2,31.2,50.1,23.667428183106225,8.388231191694796,2024-03-11
10,Marquette,120.21096159537808,96.70775667193924,14.6,27.3,34.5,57.4,23.503204923438844,8.293605003297694,2024-03-11
11,Illinois,125.30463352166323,101.8149063459733,15.3,27.0,34.7,54.7,23.489727175689936,8.09883357717086,2024-03-11
13,Gonzaga,121.95975233975275,99.44238567934704,14.3,25.6,33.7,58.8,22.517366660405713,8.007593662847485,2024-03-11
6,Iowa St.,113.11423302933792,89.50938490501218,16.1,35.8,32.2,51.6,23.60484812432574,7.3188573558387,2024-03-11
14,Alabama,126.26868993806764,103.06728059411805,16.2,39.1,31.8,57.5,23.201409343949592,6.956409699809251,2024-03-11
17,BYU,121.68816257876033,100.28622723578484,15.3,31.9,31.0,58.3,21.40193534297549,6.77113055921505,2024-03-11
12,Kansas,116.05673604037648,94.40612002118075,16.400000000000002,29.2,33.8,55.3,21.650616019195724,6.676475771709391,2024-03-11
16,Baylor,124.1574687988167,101.97377972389305,17.5,31.7,33.4,53.7,22.18368907492365,6.567100335703425,2024-03-11
19,Kentucky,124.09728990523811,103.2224708950329,14.000000000000002,33.0,32.3,54.7,20.874819010205215,6.353139596225182,2024-03-11
