,team,adjoe,adjde,TO%,FTR Def,3pD%,2p%,Adj_OtoD_Margin,gilgo_score,date
1,Purdue,128.46659363610166,94.4700853586672,16.3,23.0,30.9,54.1,33.99650827743446,14.999970049235023,2024-01-24
0,Houston,119.51358834829318,84.54504902268603,14.2,40.0,28.0,48.7,34.96853932560715,14.426208988620361,2024-01-24
2,Auburn,123.71176509936048,94.82854001525214,14.7,37.2,29.1,55.8,28.883225084108332,11.016967301306082,2024-01-24
4,Arizona,121.1388035265115,94.48396206029176,16.400000000000002,24.4,33.4,54.3,26.654841466219736,10.179853294394038,2024-01-24
5,Alabama,127.65881142352116,100.99648963894924,17.299999999999997,35.4,31.8,57.9,26.662321784571915,9.240716288588866,2024-01-24
8,BYU,121.64044253695003,96.9842346800102,15.6,29.4,29.4,59.1,24.65620785693983,9.091586792733295,2024-01-24
7,North Carolina,118.68684100012484,94.37767518321246,14.2,28.8,28.4,51.2,24.309165816912383,9.014191148316552,2024-01-24
3,Tennessee,118.80611869887704,92.66155456157205,15.5,38.0,29.8,52.6,26.144564137304997,8.985184123756047,2024-01-24
10,Illinois,122.24777045649196,98.34043745502744,16.2,22.7,30.7,55.7,23.907333001464522,8.954423130893357,2024-01-24
6,Connecticut,124.572890539698,98.87576103212336,15.4,35.6,33.1,59.7,25.69712950757463,8.902448999620523,2024-01-24
15,Creighton,117.1523068333533,96.79089231816964,15.6,15.1,30.4,59.6,20.361414515183654,7.743812854262028,2024-01-24
9,Iowa St.,115.65717539993705,92.31219153509532,15.6,33.5,33.2,55.0,23.344983864841723,7.481390157553452,2024-01-24
11,Michigan St.,118.48629588492103,96.1241977163712,15.1,30.9,30.8,52.6,22.362098168549835,7.328929882815397,2024-01-24
17,Dayton,122.11554980986982,101.64135988439524,15.8,19.8,32.2,54.3,20.474189925474576,7.03655585453949,2024-01-24
13,Marquette,116.08015549784594,95.26003806867766,14.499999999999998,27.3,33.2,57.3,20.820117429168278,6.774721631792648,2024-01-24
14,Wisconsin,122.85966929831883,101.37741004188914,15.2,30.7,35.9,53.4,21.4822592564297,6.410128146422117,2024-01-24
21,Kentucky,124.20670646486522,104.02080613807912,13.2,31.5,32.0,55.8,20.185900326786097,6.26454919933952,2024-01-24
18,Gonzaga,117.98463105835388,98.43146627811814,15.6,26.4,31.8,57.3,19.553164780235747,6.013230515943805,2024-01-24
16,Kansas,117.98864318711752,98.10611065113682,16.5,27.0,32.3,56.2,19.8825325359807,5.933844846948228,2024-01-24
24,Duke,120.74328141185124,101.51454042077842,13.5,27.700000000000003,34.3,54.2,19.228740991072826,5.753582004554423,2024-01-24
20,Utah,118.4989512718882,99.15692742660455,16.3,24.0,34.9,53.8,19.34202384528365,5.638234545623026,2024-01-24
23,Indiana St.,120.77078950827284,101.41814106825792,17.4,26.9,32.7,60.0,19.352648440014917,5.550765548409098,2024-01-24
22,Baylor,121.93911559703352,102.27385962456547,16.400000000000002,31.3,30.7,53.1,19.665255972468046,5.451056143205507,2024-01-24
12,Saint Mary's,114.1797670094806,93.23675112911327,17.5,36.5,32.4,51.8,20.943015880367327,5.38448968702407,2024-01-24
29,Texas Tech,119.84313117600084,101.82659363428296,15.7,21.6,32.8,52.5,18.01653754171788,5.283887900447908,2024-01-24
19,SMU,113.36009960760964,94.59759752651205,17.8,31.9,26.0,51.6,18.762502081097594,4.940076269469531,2024-01-24
31,Clemson,121.3527535008644,103.30500981588048,15.1,31.3,34.6,55.8,18.047743684983914,4.451773647840188,2024-01-24
28,San Diego St.,114.24134077088551,96.75508574992878,15.2,31.9,29.7,52.9,17.486255020956733,4.341365562783608,2024-01-24
25,New Mexico,114.82531814433489,96.72572443664036,14.7,37.1,31.4,53.6,18.099593707694524,4.198302161693659,2024-01-24
26,St. John's,117.03688754890597,98.62900026175724,16.8,33.5,32.3,49.5,18.407887287148725,4.175161245160723,2024-01-24
37,Ohio St.,117.37441007865624,100.80123657316312,15.6,25.3,34.8,50.9,16.573173505493116,3.8662858383508016,2024-01-24
27,Mississippi St.,113.79775319168306,96.22818817402435,18.5,34.0,27.6,53.8,17.569565017658704,3.8364346607718085,2024-01-24
39,Colorado St.,118.65227784892824,102.32845987506532,14.9,28.6,34.7,59.5,16.323817973862916,3.7892289640563774,2024-01-24
34,Villanova,115.0580428971928,98.57106669375273,15.0,27.800000000000004,33.7,50.5,16.48697620344008,3.7567554840984494,2024-01-24
30,Colorado,116.69306683109096,99.15235282405274,18.6,29.3,34.2,54.9,17.54071400703822,3.7464855442933116,2024-01-24
32,Oklahoma,113.57995342416496,96.89095098746316,18.4,29.5,28.5,56.3,16.6890024367018,3.7398414863880953,2024-01-24
41,Nebraska,119.61512320013227,103.815674223035,15.9,25.2,32.7,52.8,15.79944897709727,3.578263876029334,2024-01-24
42,Florida Atlantic,120.66304980947136,105.00881419320066,15.8,26.9,34.4,57.1,15.654235616270697,3.3405337259251233,2024-01-24
36,Xavier,116.17103269389152,99.73009883071542,16.400000000000002,30.2,32.1,48.5,16.4409338631761,3.3370696565374187,2024-01-24
35,Florida,118.71754610837986,101.88436815840384,17.2,33.2,33.1,52.1,16.83317794997602,3.189438549485371,2024-01-24
33,Texas,117.98933739346774,101.00506389285088,17.9,33.2,33.8,54.3,16.98427350061685,3.1740068353762796,2024-01-24
49,Miami FL,117.3213236171998,103.05676679056556,17.599999999999998,20.200000000000003,29.3,55.2,14.264556826634234,3.1678796642468825,2024-01-24
38,TCU,117.46851531800635,101.02011960327656,18.1,32.5,31.2,55.0,16.4483957147298,3.1079713859851754,2024-01-24
44,Utah St.,115.52202572360709,100.67140369349012,15.8,31.1,28.1,57.7,14.850622030116966,2.979629438371348,2024-01-24
50,Butler,116.34598192263408,102.47540461820576,14.6,22.7,31.4,52.1,13.870577304428323,2.936802155701277,2024-01-24
59,Princeton,118.0379922122062,104.8515771184566,13.8,23.1,33.1,59.0,13.186415093749602,2.6874632071872573,2024-01-24
