,team,adjoe,adjde,TO%,FTR Def,3pD%,2p%,Adj_OtoD_Margin,gilgo_score,date
1,Purdue,127.47089092682796,94.43518828809,16.6,23.1,30.9,54.7,33.03570263873796,14.372128609630154,2024-01-20
0,Houston,118.42824754613788,83.4990413643803,14.2,41.6,27.9,49.2,34.92920618175758,14.275615770872125,2024-01-20
2,Auburn,123.35842405794456,94.62081929710484,14.7,37.2,29.1,55.8,28.737604760839716,10.928138904112224,2024-01-20
3,Arizona,121.05875342334348,94.12121800040518,16.400000000000002,24.4,33.4,54.3,26.937535422938296,10.35229660799236,2024-01-20
5,Alabama,127.58227980715556,100.92244660703142,17.299999999999997,35.4,31.8,57.9,26.65983320012414,9.239198252075726,2024-01-20
9,BYU,120.60525415575631,96.16732282484664,15.4,28.8,28.5,58.8,24.437931330909677,9.111138111854903,2024-01-20
4,Tennessee,118.56497273869265,92.54056180086384,15.5,38.0,29.8,52.6,26.024410937828804,8.91189067207557,2024-01-20
8,North Carolina,118.89352120491236,94.76451472629084,14.4,28.000000000000004,29.0,50.8,24.12900647862152,8.885493951959125,2024-01-20
7,Connecticut,124.53190373567836,98.9248873776616,15.4,35.6,33.1,59.7,25.60701635801675,8.847479978390217,2024-01-20
10,Illinois,121.8266070047126,98.36850375504874,16.2,23.1,31.1,54.8,23.458103249663864,8.583992982294957,2024-01-20
13,Creighton,116.42451179982648,95.73263082260551,15.8,14.8,30.2,59.6,20.69188097722096,7.955847396104785,2024-01-20
6,Iowa St.,116.18536026139827,92.24012527535236,15.6,33.5,33.2,55.0,23.945234986045918,7.847543341488009,2024-01-20
11,Michigan St.,118.65173987902143,96.28195140481785,15.3,31.3,30.5,53.1,22.369788474203588,7.3016209692641905,2024-01-20
16,Kentucky,124.59962029971304,102.84403032149925,13.2,32.0,31.3,56.7,21.75558997821379,7.258309886710412,2024-01-20
19,Dayton,123.01073879645072,102.5366672741767,16.0,20.5,32.6,54.0,20.47407152227403,6.896433628587157,2024-01-20
12,Marquette,116.09930983801002,95.12493913850798,14.499999999999998,27.3,33.2,57.3,20.974370699502032,6.868816126696238,2024-01-20
14,Wisconsin,123.5057161296296,101.81589543118136,15.1,31.2,35.5,53.9,21.689820698448244,6.553790626053428,2024-01-20
18,Utah,118.4306918671941,98.57609724998092,16.1,24.4,34.0,53.6,19.85459461721318,6.013102716500039,2024-01-20
23,Duke,120.7318976676535,101.21934245764736,13.5,26.700000000000003,34.5,54.3,19.51255521000614,6.007208678103744,2024-01-20
17,Kansas,117.9543421790263,97.95573153029892,16.6,26.4,33.0,56.7,19.99861064872738,6.002952495723701,2024-01-20
21,Indiana St.,121.74453767917626,101.9448804113259,17.0,27.6,32.5,60.7,19.799657267850364,5.862190933388721,2024-01-20
22,Baylor,121.94283946465922,102.22348004722832,16.400000000000002,31.3,30.7,53.1,19.719359417430894,5.484059244632844,2024-01-20
33,Texas Tech,119.56900091757691,101.78595628198605,15.7,21.6,32.8,52.5,17.78304463559087,5.141457227710429,2024-01-20
29,Gonzaga,116.68700399943334,98.54386193833152,16.0,27.1,32.4,56.7,18.143142061101827,4.954466657272113,2024-01-20
20,SMU,113.04557511473568,94.34570286895044,17.8,31.9,26.0,51.6,18.699872245785244,4.901872069928999,2024-01-20
24,Oklahoma,114.4636044114651,96.18685022325306,18.8,29.2,27.7,56.7,18.27675418821204,4.745220054809343,2024-01-20
31,Ohio St.,117.27336945183674,99.54320817978424,15.7,25.6,33.5,50.6,17.7301612720525,4.622198375952022,2024-01-20
15,Saint Mary's,113.4224278063544,93.6026025570171,17.5,36.5,33.7,52.1,19.819825249337313,4.604343402095762,2024-01-20
32,Clemson,121.4543945324521,103.37585073290242,15.1,31.3,34.6,55.8,18.078543799549678,4.470561717725303,2024-01-20
27,San Diego St.,114.3692791198465,96.45698216454784,15.9,32.7,29.3,52.0,17.912296955298658,4.413851142732181,2024-01-20
25,St. John's,117.17326609520003,98.62629052440032,16.8,33.5,32.3,49.5,18.546975570799717,4.260005098187827,2024-01-20
37,Florida Atlantic,120.29977239187012,103.32313235478574,16.3,25.6,33.8,57.2,16.97664003708438,4.235750422621471,2024-01-20
26,New Mexico,114.73035781818562,96.59953099787069,14.7,37.1,31.4,53.6,18.130826820314937,4.217354360392111,2024-01-20
28,Mississippi St.,113.55488198968972,95.8838089226735,18.5,34.0,27.6,53.8,17.671073067016223,3.898354570879895,2024-01-20
39,Colorado St.,118.74982773739578,102.34921410870676,14.9,28.6,34.7,59.5,16.400613628689015,3.8360743135002995,2024-01-20
30,Colorado,116.73713820622208,99.05997696685382,18.6,29.3,34.2,54.9,17.67716123936826,3.829718356014637,2024-01-20
35,Villanova,114.96975278510286,98.42691920247184,15.0,27.800000000000004,33.7,50.5,16.54283358263102,3.790828485404922,2024-01-20
34,TCU,117.14612559086244,99.9533608277639,18.3,31.8,30.8,54.5,17.192764763098538,3.6108865054901065,2024-01-20
36,Florida,118.78698420704202,101.71542915691164,17.2,33.2,33.1,52.1,17.071555050130385,3.3348485805795347,2024-01-20
