rank,team,conf,record,adjoe,oe Rank,adjde,de Rank,barthag,rank,proj. W,Proj. L,Pro Con W,Pro Con L,Con Rec.,sos,ncsos,consos,Proj. SOS,Proj. Noncon SOS,Proj. Con SOS,elite SOS,elite noncon SOS,Opp OE,Opp DE,Opp Proj. OE,Opp Proj DE,Con Adj OE,Con Adj DE,Qual O,Qual D,Qual Barthag,Qual Games,FUN,ConPF,ConPA,ConPoss,ConOE,ConDE,ConSOSRemain,Conf Win%,WAB,WAB Rk,"Fun Rk, adjt"
1,Houston,B12,19-3,118.10026314431317,22,85.34186934101933,1,0.9767060222261744,1,26.69705796731801,4.3029420326819885,13.697057967318012,4.3029420326819885,6-3,0.6356275546073822,0.5022549392970478,0.8282768878334208,0.6955935868591462,0.5022549392970478,0.8352270545428838,0.6802321390033403,0.8375605337100496,110.08340319901772,102.50363285657718,111.09760746691308,100.90042396812694,117.64783787228413,87.71734728314108,120.09596968498646,94.56236188863981,0.9398491525090604,8,-0.027413797050207855,633.0,546.0,577.025,1.0970061955721155,0.9462328321996447,0.8421772212523468,0.6666666666666666,4.925382069163335,3,243,63.39539847610192
2,Purdue,B10,21-2,127.87889657288035,1,94.35616587630577,12,0.9705760661957215,2,27.85920824625333,3.140791753746672,16.85920824625333,3.140791753746672,10-2,0.7434548333112285,0.6781068614421539,0.8033571408578802,0.7544817579721309,0.6781068614421539,0.796487951063618,0.6577384673176521,0.6779571903370775,113.35770379636936,101.06840018842547,113.42205007623913,100.73020257180232,129.15049001776967,96.44544873906148,135.91868090371344,103.4458337768345,0.9584969467734961,11,0.061122637592026074,1010.0,885.0,834.3000000000001,1.2105957089775858,1.060769507371449,0.7861841663722248,0.8333333333333334,8.27061699306757,1,60,68.2450574380135
3,Connecticut,BE,20-2,124.6654124138376,3,95.91769319582119,16,0.9532313419493913,3,27.068525006654422,3.9314749933455766,17.068525006654422,2.9314749933455766,10-1,0.6098213771308318,0.47116082136641624,0.7484819328952472,0.6522265579206497,0.47116082136641624,0.751812713025478,0.6942769114585776,0.7678338067452838,108.83373783231235,103.84940673637139,109.93227066405261,102.72929388777565,122.61686178267287,95.14807290751273,124.65879484154414,96.08260257620779,0.9523150071054525,11,0.08561548266888774,840.0,717.0,717.1125,1.171364325681117,0.9998431208492392,0.7558836665179824,0.9090909090909091,6.203351251039165,2,39,64.83457731416846
4,Auburn,SEC,18-4,120.32692191101987,12,92.84168095728084,6,0.9517608129409147,4,24.82270096763816,6.177299032361844,13.822700967638156,4.177299032361844,7-2,0.6109335853666499,0.5335431130240272,0.7227198231948827,0.673800426894815,0.533543113024027,0.7750973758014958,0.7310523547995961,0.843414899156423,108.80846168142884,103.53658561210058,110.90829710356346,102.47992009239829,115.8863089801679,89.00138943242682,112.90352984993699,94.233489353921,0.8888174275043621,4,-0.05041769925264039,709.0,582.0,630.025,1.1253521685647396,0.923772866156105,0.8274749284081088,0.7777777777777778,2.6881484969262193,18,284,70.07617358781476
5,Arizona,P12,17-5,121.17005922916749,9,95.07330230790413,14,0.9420942324459467,5,24.221659209429202,6.778340790570802,15.221659209429198,4.778340790570802,8-3,0.6893790630668554,0.6509579846551478,0.7278001414785634,0.7070351154426242,0.6509579846551476,0.7378775373757366,0.7083540694101653,0.6767512083991309,112.13683861779981,102.50413077152622,111.82601289153756,101.81790652473258,121.32797810020298,97.45542244916396,123.15004579574347,94.85017318673924,0.9526962794643491,8,-0.023071145995777642,940.0,812.0,803.0125,1.1705919895393906,1.0111922292616864,0.7501943545833929,0.7272727272727273,3.4361636328560845,11,235,72.90382039325006
6,Alabama,SEC,16-6,126.80267395764467,2,99.6006355561894,55,0.9414109100614647,6,22.10078117675648,8.899218823243515,14.100781176756483,3.8992188232435168,8-1,0.7096021239789192,0.6646865245302193,0.7744802120714858,0.7451981173374445,0.6646865245302195,0.8033453788093291,0.6528261815402223,0.7184177529817537,112.8519022439575,101.79964189087569,113.97680643467882,101.15738622823568,123.10410459903541,98.6634236854887,131.01088188789163,105.36442189412816,0.9245150938243332,7,-0.04681310730171406,770.0,668.0,656.0875,1.1736239449768515,1.0181568769409568,0.8322105455471724,0.8888888888888888,2.8797321899349884,14,278,72.11774402766908
7,Tennessee,SEC,16-5,118.58585754096063,19,93.18097562171852,7,0.9411758251919882,7,23.544071595002578,7.455928404997419,13.54407159500258,4.455928404997421,6-2,0.6946951663238364,0.624871928428645,0.8081579279035224,0.7157149274187324,0.6248719284286453,0.7813237600226841,0.6661384405949533,0.6939684417885432,113.07257293852032,102.4980976584197,113.26006460721614,101.90757264637027,121.56933550887743,94.61707186597997,133.14639787850567,102.6715204796039,0.9520754603867932,9,0.004311242293341566,660.0,574.0,563.85,1.1705240755520085,1.0180012414649287,0.7598564257180138,0.75,3.844559440009659,7,166,69.1512050373825
8,BYU,B12,16-5,121.62583748622433,6,96.78574113701936,25,0.9325899863329628,8,23.032420491497778,7.967579508502225,11.032420491497774,6.967579508502225,4-4,0.5808584499107929,0.41011064937102343,0.8583236257879187,0.6515134805212868,0.4101106493710233,0.8258599696853662,0.7139508993274187,0.8834115182913753,108.30028112621673,103.92152332179359,109.47054656675753,101.84362745423404,121.36606254655473,97.72041610411557,127.8810433506736,103.03870832468861,0.9230090529392336,8,-0.04776609548138877,598.0,587.0,549.1375,1.0889804466094557,1.0689490337119574,0.7998890448033239,0.5,1.7709226136275376,24,279,68.87744584995671
9,Kansas,B12,18-4,120.80124714124389,10,96.17689511175365,21,0.9322332093333542,9,23.4839912500455,7.516008749954497,11.4839912500455,6.516008749954499,6-3,0.6460523411912998,0.5423202827941914,0.7958875366537898,0.7103588944867707,0.5423202827941915,0.8317201140425219,0.6581483314242262,0.7690482648525281,109.63064053127675,100.43107113681944,111.82075727714135,99.54950505023196,126.5482668859962,97.82920955909192,122.93785772600776,95.77168930682063,0.9464289280616173,7,0.044404679981337125,706.0,636.0,617.6874999999999,1.1429727815440658,1.02964686835981,0.8675526914312542,0.6666666666666666,4.226757944978358,4,84,68.8678843270588
10,Iowa St.,B12,16-5,115.35516347729725,44,92.03575601827217,2,0.9306775345717909,10,22.54756368024772,8.452436319752284,11.547563680247714,6.452436319752283,5-3,0.5496564088463546,0.365242596204593,0.8493288543892175,0.6411914934716193,0.3652425962045928,0.8404879192755833,0.6978649007406194,0.9036173691652047,107.33813962796309,104.23910949951704,109.46285163890583,101.92412994725106,114.46334341366548,90.8582497406743,115.74867420903279,93.20005843659116,0.9235606064220634,6,-0.0397226543725091,556.0,537.0,534.9,1.0394466255374837,1.0039259674705552,0.8334151711846759,0.625,1.6291989661881816,27,269,68.87917986513139
11,North Carolina,ACC,18-4,117.19120092057338,30,93.55354934163364,8,0.9302565727254998,11,24.791650763406015,6.208349236593987,16.79165076340601,3.2083492365939867,10-1,0.674765879245408,0.60903434155749,0.7404974169333258,0.7014998349064252,0.6090343415574899,0.7523558562483394,0.7140029245106508,0.7429737617218473,110.98952685691205,102.4963566052752,111.11893559894577,101.59929753196053,112.77348950799582,88.90995119624671,133.29980106378042,105.26226392118133,0.9379453416265522,7,0.03176632217802389,871.0,729.0,790.2875,1.1021305537541717,0.9224491087104376,0.7668495043000229,0.9090909090909091,4.1989249198922876,5,107,70.85842384481302
12,Marquette,BE,17-5,117.55012664689755,26,94.42923681801366,13,0.9254398063927833,12,22.774052443068264,8.22594755693174,13.77405244306826,6.225947556931739,8-3,0.685861204862385,0.6482965634577795,0.7234258462669907,0.7169267705845108,0.6482965634577793,0.7546733845042133,0.6562940924381667,0.6801579994923254,111.6891693203274,101.68159982606409,112.63669669850657,101.01114078044071,114.55564035611063,93.50666839480586,121.14728485463111,97.22177596662185,0.9262280322750839,10,0.037439151279497485,844.0,750.0,767.8000000000001,1.0992445949466005,0.9768168793956759,0.7928648201274854,0.7272727272727273,3.86078784675427,6,98,69.76083468948215
13,Illinois,B10,17-5,121.60375534397696,7,98.35001601443096,39,0.9198790007438484,13,22.674268963142346,8.325731036857656,13.674268963142346,6.325731036857656,8-3,0.6353219000064236,0.4813909320901708,0.7892528679226761,0.6888669105155194,0.4813909320901708,0.802978698649461,0.6939920730449386,0.8241923480878482,109.42091180912236,102.18501543036115,111.35335488320412,101.48128382315572,123.65418779848783,98.68007576408367,136.51726693299528,112.73564871930066,0.9003538379957768,7,0.0012109304739201798,897.0,804.0,773.5125,1.1596451253211808,1.0394143598196537,0.8197547139821981,0.7272727272727273,2.5421278976605755,19,173,69.97233872256949
14,Michigan St.,B10,14-8,117.96335567916826,23,95.87054592895225,15,0.9156620288792241,14,19.977454159390877,11.022545840609126,11.977454159390872,8.022545840609128,6-5,0.6831838550784842,0.5803373225279851,0.7860303876289834,0.7212167631344784,0.5803373225279849,0.7987004554680498,0.6874608161039371,0.7796190647806538,111.8369787127086,102.64068052191232,113.24226359061628,102.19937372527508,116.5199472756944,99.31594902173656,128.3908832596764,110.99320760535056,0.8421774398093246,10,-0.10380944577907525,781.0,744.0,710.4125,1.0993612865764608,1.0472788696707898,0.8141860939380197,0.5454545454545454,0.33354332071348813,47,346,65.67345516671541
15,Wisconsin,B10,16-6,121.34772381995039,8,98.68429477422077,44,0.9150911354073546,15,22.05665070220612,8.943349297793882,14.056650702206118,5.9433492977938815,8-3,0.7251573127742327,0.6250627464155611,0.8252518791329039,0.7440889040764656,0.6250627464155611,0.8095532907899626,0.6583486649919584,0.7170880056017682,112.5656911817682,100.96036328154702,112.56921846050363,100.16398150413285,123.3337170399128,97.25230004556947,136.6040318782004,109.61839263200703,0.9262822096608271,11,0.030550019273147044,840.0,770.0,722.7499999999999,1.1622276029055691,1.0653753026634385,0.7903661272597007,0.7272727272727273,3.5223573962244963,8,110,64.78676933190214
16,Saint Mary's,WCC,18-6,114.8142819102703,49,93.83108067838799,9,0.9105954305033404,16,24.357463054909122,6.64253694509088,15.357463054909124,0.6425369450908793,9-0,0.5490104870383091,0.5731552216513525,0.5087692626832371,0.5203136169401387,0.5731552216513526,0.4707746125233757,0.8309292351663338,0.8060358375124295,108.19689642225694,104.619785174355,107.57401830221256,105.54429012738849,121.55489453870622,95.46915576756004,118.72471328630951,105.01244577683127,0.8039833506045901,6,-0.07598872959504066,686.0,527.0,562.0125,1.220613420520006,0.9377015635773225,0.4219243480321256,1.0,0.33187075182457604,48,320,62.211022747735136
17,New Mexico,MWC,18-4,116.07151650259331,41,96.13601673664368,20,0.8972548854441487,17,24.238266909584894,6.761733090415106,12.23826690958489,5.761733090415106,6-3,0.5582045763991569,0.4623777721092402,0.6966210714845926,0.5958291375557815,0.46237777210924,0.6922106792671728,0.7887154626712641,0.8724917628171817,108.2722838920758,104.19203190180505,109.34695754714214,103.77422333418306,117.41772081516045,96.24605486875086,105.48671774787182,95.61447851743878,0.7558387288521665,3,-0.003960770037398587,752.0,657.0,652.2249999999999,1.1529763501859023,1.0073210931810344,0.6878002870497532,0.6666666666666666,1.4772400376485366,28,184,73.36966979598769
