rank,team,conf,record,adjoe,oe Rank,adjde,de Rank,barthag,rank,proj. W,Proj. L,Pro Con W,Pro Con L,Con Rec.,sos,ncsos,consos,Proj. SOS,Proj. Noncon SOS,Proj. Con SOS,elite SOS,elite noncon SOS,Opp OE,Opp DE,Opp Proj. OE,Opp Proj DE,Con Adj OE,Con Adj DE,Qual O,Qual D,Qual Barthag,Qual Games,FUN,ConPF,ConPA,ConPoss,ConOE,ConDE,ConSOSRemain,Conf Win%,WAB,WAB Rk,"Fun Rk, adjt"
1,Houston,B12,20-3,118.39698043964822,18,85.72029400074446,1,0.9761996448095667,1,26.67781859955536,4.322181400444641,13.677818599555362,4.322181400444641,7-3,0.6331480454136083,0.5013655053580478,0.8044653474858368,0.6957563031046367,0.5013655053580479,0.8361496570327284,0.6794246511072659,0.8366266417036997,109.59081294545281,102.25275454656988,110.84892586966424,100.66670119800449,118.34879841548499,88.27410513401216,120.37535181256952,94.85602912398473,0.939341945122934,8,-0.02369174227036741,712.0,609.0,644.6375,1.1044967132690853,0.9447169921079676,0.8757550439663427,0.7,5.052041569940343,3,235,63.455643630384856
2,Purdue,B10,21-2,127.76848172234241,1,94.13780440659701,12,0.9710495579195058,2,27.875876010754027,3.124123989245974,16.875876010754027,3.124123989245974,10-2,0.7444753346096439,0.6781134701867805,0.8053070436639352,0.7563018145966879,0.6781134701867805,0.7993054040221368,0.6565600841297755,0.677157784557249,113.20766966018897,100.87264114199985,113.24489318927914,100.49819711346427,129.19197515377678,96.38076529698617,137.99026038349058,106.58169904197469,0.9512058379164041,10,0.06007105251595468,1010.0,885.0,834.3000000000001,1.2105957089775858,1.060769507371449,0.7903029445594388,0.8333333333333334,8.248880160567637,1,62,68.14400122631127
3,Connecticut,BE,21-2,123.80344491582441,3,95.28324357847688,15,0.9530763865993599,3,27.168193371058834,3.8318066289411705,17.16819337105883,2.8318066289411705,11-1,0.6166453916718928,0.4692035625149245,0.751800401732447,0.6520756249107827,0.46920356251492434,0.7526552592285048,0.6950874725015487,0.772396715409323,108.85865373277038,103.68188181840152,109.70629197329508,102.57305683961563,121.7454378101945,94.3905366721197,124.83752055294012,96.38775591001351,0.9513990068598863,11,0.08551200430246064,911.0,779.0,782.5,1.164217252396166,0.9955271565495207,0.7539375454725916,0.9166666666666666,6.460715075811247,2,39,64.70695439469047
4,Auburn,SEC,18-4,120.0616340539886,12,92.66841685806068,6,0.9515814111490163,4,24.777193297676998,6.222806702322996,13.777193297677005,4.222806702322996,7-2,0.6093282982440295,0.5350375758774443,0.7166371194402079,0.673963223359253,0.5350375758774445,0.7742984132072259,0.7297687673136131,0.8422010904976555,108.62105593479988,103.4208656740352,110.79362773277055,102.33483033995238,115.59054285093384,89.00684771136474,112.92204815862533,94.33457102517245,0.8877812358120233,4,-0.050546174163253355,709.0,582.0,630.025,1.1253521685647396,0.923772866156105,0.8319597069742438,0.7777777777777778,2.6208828904347974,16,280,69.98020589150138
5,Arizona,P12,17-5,121.09075363216672,8,94.89991860597343,14,0.9428242823856876,5,24.220660915301824,6.779339084698177,15.220660915301824,4.779339084698177,8-3,0.6915715021627404,0.6526411243067624,0.7305018800187185,0.7091559759102386,0.6526411243067624,0.7402391442921508,0.706937603038614,0.6775997669322144,111.96036260983774,102.2183761405265,111.6656379312971,101.55107544564527,121.38150076082438,97.36824985753725,123.78683568047884,95.35049747910085,0.9526426083867394,8,-0.024192391355353338,940.0,812.0,803.0125,1.1705919895393906,1.0111922292616864,0.7521402450707902,0.7272727272727273,3.4101862280628477,11,236,72.8355424692965
6,Alabama,SEC,16-6,126.63258692119877,2,99.3284288300397,53,0.942289185180089,6,22.104725623883407,8.8952743761166,14.1047256238834,3.895274376116598,8-1,0.7102046685136295,0.6657940151564884,0.7743533900294998,0.7459646234734623,0.6657940151564881,0.8038656183690547,0.6508722299337201,0.7164647124893831,112.74329395857795,101.64158647698773,113.88302667911674,100.99945427122894,123.02019592261543,98.56257635017147,129.78775452588934,105.3426941450183,0.9168150406382166,8,-0.04759378995755337,770.0,668.0,656.0875,1.1736239449768515,1.0181568769409568,0.8333778467086094,0.8888888888888888,2.866276568264251,15,276,72.01081978666234
7,Tennessee,SEC,16-5,118.3278696176188,20,93.01549879886187,7,0.9409203376563365,7,23.498763888593384,7.501236111406616,13.498763888593384,4.501236111406616,6-2,0.6923719247055766,0.6213281716850235,0.8078180233639759,0.7144207138051594,0.6213281716850235,0.78165421644748,0.6647463905547772,0.6966266443825397,112.9101147549546,102.43973929444367,113.15082454021433,101.83334797210122,121.36511681163246,94.35225289300797,132.8132716501224,103.19126927817221,0.9479520778804232,10,0.004901960409071537,660.0,574.0,563.85,1.1705240755520085,1.0180012414649287,0.7607231709142834,0.75,3.794018250376961,7,164,69.05014861409795
8,Iowa St.,B12,17-5,115.70734027588006,43,91.27844677276263,2,0.9386137353305818,8,23.245105204188647,7.754894795811348,12.245105204188652,5.754894795811348,6-3,0.5687597485553129,0.3683032920629978,0.858307963488657,0.6436905961002385,0.36830329206299794,0.842581426793801,0.6971754026254917,0.9020942161949745,107.8060377628042,103.76374682824343,109.33977212110997,101.724993332372,115.25297363058205,90.01773553568681,116.48654342932147,91.83632769025333,0.9390222342011266,7,-0.03042839226775229,626.0,602.0,600.2375,1.0429205106312085,1.0029363376996607,0.826854890098945,0.6666666666666666,2.337593804260606,19,252,68.64890117096245
9,Kansas,B12,18-5,119.72867688487287,15,95.75986149445163,17,0.9288344873592793,9,22.69380648918804,8.306193510811955,10.693806489188045,7.306193510811956,6-4,0.6545537675258106,0.5416261601972608,0.8013596570529253,0.7118187436017568,0.541626160197261,0.8347356093938926,0.6552135513494902,0.766868646537992,109.53211157568931,100.04520999557475,111.72233258549285,99.36432638032022,124.15021119672636,97.08917126432955,123.50009147143061,95.54214736577318,0.9503464044525934,8,0.022752826096426593,776.0,711.0,695.1624999999999,1.1162857605236187,1.0227824429539858,0.8764555498201015,0.6,3.7891021629255377,8,124,68.75286467538362
10,BYU,B12,16-6,120.99424094655538,9,97.0497615323059,27,0.9266252675644628,10,22.297450320958,8.702549679042,10.297450320958,7.702549679042001,4-5,0.5960430456135204,0.411367673005123,0.862796361603428,0.653852850755892,0.411367673005123,0.8289810346870028,0.7103704983624725,0.8817834348558337,108.41714895195705,103.27429726245568,109.31497233110734,101.55133986437323,120.3463286157609,98.30028098234975,126.03938810588383,102.92066355636908,0.911356732194026,9,-0.05670443957761784,664.0,669.0,618.825,1.0730012523734496,1.081081081081081,0.7951657077705776,0.4444444444444444,1.4662998468189907,29,292,68.7760397520616
